season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,key__minutes_played_official,key__matches_appearance,key__goals,key__assists,key__distance_covered,key__top_speed
2024,50124,ATM,Atleti,Atleti,Spain,España,250086037,Rodrigo De Paul,31.0,1994-05-24,ARG,ARG,MALE,MIDFIELDER,UNKNOWN,,R. DE PAUL,5,616.0,8.0,1.0,0.0,77.73,31.3
2024,50062,PSV,PSV,PSV,Netherlands,Holanda,250068808,Olivier Boscagli,28.0,1997-11-18,FRA,,MALE,DEFENDER,CENTRE_BACK,2601105,Boscagli,18,613.0,7.0,0.0,0.0,67.94,31.5
2024,50051,RMA,Real Madrid,Real Madrid,Spain,España,250105244,Aurélien Tchouaméni,25.0,2000-01-27,FRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50051,TCHOUAMENI,14,603.0,8.0,0.0,0.0,71.08,32.5
2024,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250132434,Mohamed Simakan,25.0,2000-05-03,FRA,,MALE,DEFENDER,UNKNOWN,2603790,Simakan,2,599.0,7.0,1.0,0.0,71.51,35.5
2024,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250128451,Xavi Simons,22.0,2003-04-21,NED,,MALE,MIDFIELDER,UNKNOWN,1652,XAVI,7,598.0,8.0,2.0,2.0,75.75,34.5
2024,50064,POR,Porto,Porto,Portugal,Portugal,250113343,João Mário,25.0,2000-01-03,POR,,MALE,FORWARD,UNKNOWN,50139,João Mário,25,594.0,8.0,0.0,1.0,71.06,33.6
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250097180,Mikel Oyarzabal,28.0,1997-04-21,ESP,,MALE,MIDFIELDER,STRIKER,50123,Oyarzabal,10,587.0,7.0,2.0,0.0,68.17,32.3
2024,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,250159445,Elias Jelert,22.0,2003-06-12,DEN,,MALE,DEFENDER,UNKNOWN,50067,JELERT,24,587.0,7.0,0.0,0.0,76.82,33.1
2024,50136,NAP,Napoli,Napoli,Italy,Italia,250050381,Matteo Politano,32.0,1993-08-03,ITA,,MALE,FORWARD,WINGER,50136,Politano,21,582.0,8.0,1.0,2.0,71.99,34.3
2024,50080,BAR,Barcelona,Barcelona,Spain,España,250176450,Lamine Yamal,18.0,2007-07-13,ESP,ESP,MALE,FORWARD,UNKNOWN,50080,Lamine Yamal,10,579.0,10.0,0.0,2.0,69.57,32.8
2024,50062,PSV,PSV,PSV,Netherlands,Holanda,250105890,Joey Veerman,27.0,1998-11-19,NED,,MALE,MIDFIELDER,UNKNOWN,50062,Veerman,23,579.0,7.0,0.0,0.0,77.11,30.9
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250112513,Robin Le Normand,29.0,1996-11-11,ESP,,MALE,DEFENDER,CENTRE_BACK,50124,LE NORMAND,24,573.0,7.0,0.0,0.0,67.62,33.9
2024,52919,MCI,Man City,Man City,England,Inglaterra,250127284,Joško Gvardiol,23.0,2002-01-23,CRO,CRO,MALE,DEFENDER,CENTRE_BACK,52919,Gvardiol,24,569.0,6.0,1.0,1.0,71.27,33.1
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250147279,Takefusa Kubo,24.0,2001-06-04,JPN,,MALE,FORWARD,WINGER,50123,Take,14,563.0,8.0,0.0,0.0,62.53,32.6
2024,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250102216,Jadon Sancho,25.0,2000-03-25,ENG,,MALE,MIDFIELDER,WINGER,52683,Sancho,19,563.0,7.0,1.0,0.0,67.37,33.9
2024,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250096954,Loïs Openda,25.0,2000-02-16,BEL,,MALE,FORWARD,STRIKER,50139,Openda,20,558.0,8.0,4.0,0.0,61.9,35.71
2024,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,250132393,Elias Achouri,26.0,1999-02-10,TUN,,MALE,FORWARD,WINGER,52709,Achouri,30,557.0,8.0,0.0,1.0,76.24,33.6
2024,50136,NAP,Napoli,Napoli,Italy,Italia,250059233,Amir Rrahmani,31.0,1994-02-24,KOS,,MALE,DEFENDER,CENTRE_BACK,50136,Rrahmani,13,553.0,7.0,1.0,0.0,66.37,31.5
2024,52919,MCI,Man City,Man City,England,Inglaterra,250139207,Rico Lewis,21.0,2004-11-21,ENG,,MALE,DEFENDER,UNKNOWN,52919,Lewis,82,548.0,7.0,0.0,2.0,69.52,32.4
2024,52973,LAZ,Lazio,Lazio,Italy,Italia,250064178,Felipe Anderson,32.0,1993-04-15,BRA,,MALE,MIDFIELDER,WINGER,52973,F.Anderson,7,546.0,8.0,0.0,1.0,64.91,34.21
2024,50064,POR,Porto,Porto,Portugal,Portugal,250097909,Mehdi Taremi,33.0,1992-07-18,IRN,,MALE,FORWARD,STRIKER,2610,Taremi,99,545.0,7.0,2.0,2.0,70.85,31.4
2024,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,250059199,Lukas Lerager,32.0,1993-07-12,DEN,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52709,Lerager,12,540.0,6.0,3.0,1.0,74.77,31.6
2024,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250078886,Bruno Fernandes,31.0,1994-09-08,POR,POR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52682,B. Fernandes,8,540.0,6.0,2.0,2.0,71.08,33.9
2024,52714,SEV,Sevilla,Sevilla,Spain,España,1909874,Nemanja Gudelj,34.0,1991-11-16,SRB,SRB,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52714,Gudelj,6,540.0,6.0,2.0,0.0,63.31,31.9
2024,50124,ATM,Atleti,Atleti,Spain,España,250166930,Arthur Vermeeren,20.0,2005-02-07,BEL,BEL,MALE,MIDFIELDER,UNKNOWN,52748,Vermeeren,18,540.0,6.0,1.0,2.0,73.02,31.8
2024,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250119181,Georgiy Sudakov,23.0,2002-09-01,UKR,UKR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50147,Sudakov,10,540.0,6.0,1.0,0.0,71.27,31.6
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250136348,Sacha Boey,25.0,2000-09-13,FRA,,MALE,DEFENDER,FULL_BACK,50037,Boey,23,540.0,6.0,1.0,0.0,62.49,32.71
2024,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,250092668,Dávid Hancko,27.0,1997-12-13,SVK,,MALE,DEFENDER,CENTRE_BACK,50124,HANCKO,17,540.0,6.0,1.0,0.0,62.22,33.21
2024,59324,NEW,Newcastle,Newcastle,England,Inglaterra,250050401,Fabian Schär,33.0,1991-12-20,SUI,,MALE,DEFENDER,CENTRE_BACK,59324,Schär,5,540.0,6.0,1.0,0.0,55.51,31.3
2024,50147,BEN,Benfica,Benfica,Portugal,Portugal,250061027,Fredrik Aursnes,29.0,1995-12-10,NOR,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,50147,Aursnes,8,540.0,6.0,0.0,1.0,76.03,32.4
2024,59324,NEW,Newcastle,Newcastle,England,Inglaterra,250138893,Bruno Guimarães,28.0,1997-11-16,BRA,,MALE,MIDFIELDER,UNKNOWN,59324,Bruno G.,39,540.0,6.0,0.0,1.0,71.28,31.8
2024,52973,LAZ,Lazio,Lazio,Italy,Italia,250047045,Alessio Romagnoli,30.0,1995-01-12,ITA,,MALE,DEFENDER,CENTRE_BACK,52973,Romagnoli,13,540.0,6.0,0.0,1.0,63.36,31.8
2024,50058,MIL,Milan,Milan,Italy,Italia,250076126,Theo Hernández,28.0,1997-10-06,FRA,,MALE,DEFENDER,FULL_BACK,2604677,THEO,19,540.0,6.0,0.0,1.0,63.01,35.4
2024,50147,BEN,Benfica,Benfica,Portugal,Portugal,250017040,Nicolás Otamendi,37.0,1988-02-12,ARG,,MALE,DEFENDER,UNKNOWN,50147,Otamendi,30,540.0,6.0,0.0,1.0,61.12,31.5
2024,50147,BEN,Benfica,Benfica,Portugal,Portugal,250164991,João Neves,21.0,2004-09-27,POR,POR,MALE,MIDFIELDER,UNKNOWN,52747,JOÃO NEVES,87,540.0,6.0,0.0,0.0,74.22,31.0
2024,77977,UBE,Union Berlin,Union Berlin,Germany,Alemania,250088075,Diogo Leite,26.0,1999-01-23,POR,,MALE,DEFENDER,CENTRE_BACK,77977,Leite,4,540.0,6.0,0.0,0.0,72.38,30.1
2024,50050,CEL,Celtic,Celtic,Scotland,Escocia,250112842,Greg Taylor,28.0,1997-11-05,SCO,,MALE,DEFENDER,FULL_BACK,50130,Taylor,32,540.0,6.0,0.0,0.0,66.94,29.6
2024,50030,SAL,Salzburg,Salzburg,Austria,Austria,250126449,Amar Dedić,23.0,2002-08-18,BIH,,MALE,DEFENDER,UNKNOWN,50147,Dedić,17,540.0,6.0,0.0,0.0,64.24,32.8
2024,50050,CEL,Celtic,Celtic,Scotland,Escocia,250181680,Alistair Johnston,27.0,1998-10-08,CAN,,MALE,DEFENDER,UNKNOWN,50050,Johnston,2,540.0,6.0,0.0,0.0,63.46,33.8
2024,50050,CEL,Celtic,Celtic,Scotland,Escocia,250129446,Liam Scales,27.0,1998-08-08,IRL,,MALE,DEFENDER,UNKNOWN,50050,Scales,5,540.0,6.0,0.0,0.0,63.27,33.1
2024,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,250147956,Quilindschy Hartman,24.0,2001-11-14,NED,,MALE,DEFENDER,FULL_BACK,52749,Hartman,5,540.0,6.0,0.0,0.0,62.73,33.0
2024,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,250104075,Lutsharel Geertruida,25.0,2000-07-18,NED,,MALE,DEFENDER,CENTRE_BACK,2603790,Geertruida,3,540.0,6.0,0.0,0.0,62.72,32.8
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250043129,Abdülkerim Bardakcı,31.0,1994-09-07,TUR,,MALE,DEFENDER,CENTRE_BACK,50067,ABDÜLKERİM,42,540.0,6.0,0.0,0.0,62.23,33.0
2024,50113,ANT,Antwerp,Antwerp,Belgium,Bélgica,250135672,Soumaïla Coulibaly,22.0,2003-10-14,FRA,,MALE,DEFENDER,UNKNOWN,2601306,COULIBALY,44,540.0,6.0,0.0,0.0,60.22,31.9
2024,50069,ZVE,Crvena Zvezda,Crvena Zvezda,Serbia,Serbia,1909713,Aleksandar Dragović,34.0,1991-03-06,AUT,AUT,MALE,DEFENDER,CENTRE_BACK,50110,Dragović,15,540.0,6.0,0.0,0.0,58.93,32.3
2024,50069,ZVE,Crvena Zvezda,Crvena Zvezda,Serbia,Serbia,250158476,Nasser Djiga,23.0,2002-11-15,BFA,,MALE,DEFENDER,UNKNOWN,50121,Djiga,24,540.0,6.0,0.0,0.0,58.74,32.21
2024,52277,LEN,Lens,Lens,France,Francia,250081703,Kevin Danso,27.0,1998-09-19,AUT,,MALE,DEFENDER,,1652,DANSO,4,540.0,6.0,0.0,0.0,58.27,33.71
2024,77977,UBE,Union Berlin,Union Berlin,Germany,Alemania,250023709,Frederik Rønnow,33.0,1992-08-04,DEN,,MALE,GOALKEEPER,GOALKEEPER,77977,Rønnow,1,540.0,6.0,0.0,0.0,35.91,24.2
2024,50030,SAL,Salzburg,Salzburg,Austria,Austria,250055899,Alexander Schlager,29.0,1996-02-01,AUT,AUT,MALE,GOALKEEPER,GOALKEEPER,50030,Schlager,1,540.0,6.0,0.0,0.0,33.22,27.5
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,1905755,Fernando Muslera,39.0,1986-06-16,URU,,MALE,GOALKEEPER,GOALKEEPER,50067,MUSLERA,1,540.0,6.0,0.0,0.0,32.46,27.6
2024,52277,LEN,Lens,Lens,France,Francia,250059123,Brice Samba,31.0,1994-04-25,FRA,CGO,MALE,GOALKEEPER,,55031,Samba,30,540.0,6.0,0.0,0.0,31.87,26.8
2024,52336,BRA,Braga,Braga,Portugal,Portugal,250087291,Matheus,33.0,1992-03-29,BRA,,MALE,GOALKEEPER,GOALKEEPER,50069,Matheus,1,540.0,6.0,0.0,0.0,30.65,27.4
2024,50050,CEL,Celtic,Celtic,Scotland,Escocia,104231,Joe Hart,38.0,1987-04-19,,,MALE,GOALKEEPER,GOALKEEPER,50050,Hart,1,540.0,6.0,0.0,0.0,29.44,25.1
2024,50147,BEN,Benfica,Benfica,Portugal,Portugal,250113444,Anatoliy Trubin,24.0,2001-08-01,UKR,UKR,MALE,GOALKEEPER,GOALKEEPER,50147,Trubin,1,540.0,6.0,0.0,0.0,29.25,27.0
2024,50069,ZVE,Crvena Zvezda,Crvena Zvezda,Serbia,Serbia,250080461,Omri Glazer,29.0,1996-03-11,ISR,,MALE,GOALKEEPER,,50069,Glazer,18,540.0,6.0,0.0,0.0,28.21,29.6
2024,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250121017,Dmytro Riznyk,26.0,1999-01-30,UKR,,MALE,GOALKEEPER,GOALKEEPER,52707,Riznyk,31,540.0,6.0,0.0,0.0,27.7,25.3
2024,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250076171,André Onana,29.0,1996-04-02,CMR,,MALE,GOALKEEPER,GOALKEEPER,52682,Onana,24,540.0,6.0,0.0,0.0,26.74,27.7
2024,52747,PSG,Paris,Paris,France,Francia,250041563,Milan Škriniar,30.0,1995-02-11,SVK,SVK,MALE,DEFENDER,CENTRE_BACK,52692,ŠKRINIAR,37,539.0,6.0,1.0,0.0,62.81,32.6
2024,50058,MIL,Milan,Milan,Italy,Italia,250067630,Fikayo Tomori,27.0,1997-12-19,ENG,,MALE,DEFENDER,CENTRE_BACK,50058,TOMORI,23,539.0,6.0,0.0,0.0,61.27,34.4
2024,52919,MCI,Man City,Man City,England,Inglaterra,250059115,Bernardo Silva,31.0,1994-08-10,POR,POR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52919,Bernardo,20,536.0,8.0,2.0,0.0,69.96,30.7
2024,52280,ARS,Arsenal,Arsenal,England,Inglaterra,250023009,Leandro Trossard,30.0,1994-12-04,BEL,BEL,MALE,MIDFIELDER,WINGER,52280,Trossard,19,535.0,9.0,4.0,1.0,70.3,33.3
2024,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,250076224,Diogo Gonçalves,28.0,1997-02-06,POR,,MALE,FORWARD,WINGER,52709,Diogo,9,535.0,7.0,2.0,1.0,69.7,31.6
2024,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250064446,Oleksandr Zubkov,29.0,1996-08-03,UKR,UKR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52731,Zubkov,11,535.0,6.0,0.0,2.0,69.19,33.0
2024,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250132886,Cheikh Niasse,25.0,2000-01-19,SEN,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52301,NIASSE,20,535.0,6.0,0.0,1.0,70.42,33.4
2024,52919,MCI,Man City,Man City,England,Inglaterra,250042329,Jack Grealish,30.0,1995-09-10,ENG,,MALE,MIDFIELDER,,52281,Grealish,10,534.0,8.0,0.0,2.0,61.07,32.4
2024,50064,POR,Porto,Porto,Portugal,Portugal,250116817,Stephen Eustáquio,28.0,1996-12-21,CAN,,MALE,MIDFIELDER,UNKNOWN,50064,Eustáquio,6,533.0,8.0,1.0,0.0,78.49,30.7
2024,50138,INT,Inter,Inter,Italy,Italia,250118281,Lautaro Martínez,28.0,1997-08-22,ARG,,MALE,FORWARD,STRIKER,50138,Lautaro,10,531.0,8.0,2.0,1.0,59.45,32.4
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250068974,Brais Méndez,28.0,1997-01-07,ESP,,MALE,MIDFIELDER,UNKNOWN,50123,Brais Méndez,23,531.0,7.0,3.0,1.0,65.48,30.6
2024,50069,ZVE,Crvena Zvezda,Crvena Zvezda,Serbia,Serbia,250134536,Inbeom Hwang,29.0,1996-09-20,KOR,,MALE,MIDFIELDER,UNKNOWN,52749,Hwang,6,531.0,6.0,1.0,1.0,72.59,32.6
2024,50058,MIL,Milan,Milan,Italy,Italia,250042780,Mike Maignan,30.0,1995-07-03,FRA,,MALE,GOALKEEPER,GOALKEEPER,50058,M. MAIGNAN,16,531.0,6.0,0.0,0.0,31.14,28.8
2024,52280,ARS,Arsenal,Arsenal,England,Inglaterra,250067749,Jorginho,33.0,1991-12-20,ITA,ITA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52280,Jorginho,20,530.0,9.0,1.0,0.0,69.22,29.0
2024,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,250123016,Hamari Traoré,33.0,1992-01-27,MLI,,MALE,DEFENDER,FULL_BACK,2603349,H.Traoré,18,530.0,7.0,0.0,0.0,59.68,33.4
2024,52277,LEN,Lens,Lens,France,Francia,250066342,Przemysław Frankowski,30.0,1995-04-12,POL,POL,MALE,DEFENDER,UNKNOWN,55031,Frankowski,29,528.0,6.0,1.0,2.0,62.99,31.8
2024,50050,CEL,Celtic,Celtic,Scotland,Escocia,250014042,Callum McGregor,32.0,1993-06-14,SCO,,MALE,MIDFIELDER,WINGER,50050,McGregor,42,521.0,6.0,0.0,0.0,72.99,33.0
2024,50138,INT,Inter,Inter,Italy,Italia,98023,Henrikh Mkhitaryan,36.0,1989-01-21,ARM,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50138,Mkhitaryan,22,520.0,7.0,0.0,1.0,69.56,32.21
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250074434,Mauro Icardi,32.0,1993-02-19,ARG,,MALE,FORWARD,STRIKER,50067,ICARDI,9,519.0,6.0,2.0,0.0,51.59,30.8
2024,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250110734,Filip Ugrinic,26.0,1999-01-05,SUI,,MALE,MIDFIELDER,,,UGRINIC,7,518.0,6.0,1.0,1.0,71.0,32.71
2024,52336,BRA,Braga,Braga,Portugal,Portugal,250128241,Cristian Borja,32.0,1993-02-18,COL,,MALE,DEFENDER,FULL_BACK,52336,C. Borja,26,518.0,6.0,0.0,0.0,56.97,32.21
2024,52973,LAZ,Lazio,Lazio,Italy,Italia,250081989,Adam Marušić,33.0,1992-10-17,MNE,,MALE,MIDFIELDER,FULL_BACK,52973,Marušić,77,514.0,7.0,0.0,0.0,64.53,34.21
2024,52714,SEV,Sevilla,Sevilla,Spain,España,250109210,Youssef En-Nesyri,28.0,1997-06-01,MAR,,MALE,FORWARD,STRIKER,52692,Y.EN-NESYRI,19,513.0,6.0,2.0,0.0,60.16,32.1
2024,50138,INT,Inter,Inter,Italy,Italia,250022829,Hakan Çalhanoğlu,31.0,1994-02-08,TUR,GER,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50138,Çalhanoğlu,20,513.0,6.0,1.0,0.0,66.67,34.1
2024,50058,MIL,Milan,Milan,Italy,Italia,250020851,Olivier Giroud,39.0,1986-09-30,FRA,FRA,MALE,FORWARD,STRIKER,75797,GIROUD,9,512.0,6.0,1.0,2.0,57.23,30.9
2024,59324,NEW,Newcastle,Newcastle,England,Inglaterra,250000919,Kieran Trippier,35.0,1990-09-19,ENG,,MALE,DEFENDER,FULL_BACK,59324,Trippier,2,512.0,6.0,0.0,1.0,60.28,32.4
2024,52277,LEN,Lens,Lens,France,Francia,250007575,Jonathan Gradit,33.0,1992-11-24,FRA,,MALE,DEFENDER,,52277,Gradit,24,511.0,6.0,0.0,0.0,52.4,31.6
2024,52973,LAZ,Lazio,Lazio,Italy,Italia,250005254,Ciro Immobile,35.0,1990-02-20,ITA,ITA,MALE,FORWARD,STRIKER,52969,IMMOBILE,17,507.0,8.0,4.0,0.0,62.43,32.5
2024,50124,ATM,Atleti,Atleti,Spain,España,250173502,Samuel Lino,25.0,1999-12-23,BRA,,MALE,MIDFIELDER,UNKNOWN,,S.LINO,12,507.0,7.0,3.0,3.0,64.27,33.0
2024,50062,PSV,PSV,PSV,Netherlands,Holanda,250123677,Malik Tillman,23.0,2002-05-28,USA,,MALE,MIDFIELDER,UNKNOWN,50109,Tillman,10,505.0,8.0,0.0,1.0,64.72,33.8
2024,50147,BEN,Benfica,Benfica,Portugal,Portugal,250063447,Rafa Silva,32.0,1993-05-17,POR,,MALE,MIDFIELDER,STRIKER,50157,Rafa,27,505.0,6.0,2.0,0.0,62.62,35.1
2024,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250073684,Ulisses Garcia,29.0,1996-01-11,SUI,,MALE,DEFENDER,FULL_BACK,52748,Garcia Lopes,6,505.0,6.0,0.0,0.0,57.54,32.21
2024,52919,MCI,Man City,Man City,England,Inglaterra,250010259,Kyle Walker,35.0,1990-05-28,ENG,,MALE,DEFENDER,FULL_BACK,53354,WALKER,32,505.0,6.0,0.0,0.0,56.41,33.5
2024,52336,BRA,Braga,Braga,Portugal,Portugal,250062142,Ricardo Horta,31.0,1994-09-15,POR,,MALE,FORWARD,WINGER,52336,R. Horta,21,503.0,6.0,0.0,3.0,64.1,30.7
2024,50138,INT,Inter,Inter,Italy,Italia,250091199,Alessandro Bastoni,26.0,1999-04-13,ITA,ITA,MALE,DEFENDER,CENTRE_BACK,50138,Bastoni,95,501.0,7.0,0.0,0.0,60.22,32.8
2024,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250079545,Dayot Upamecano,27.0,1998-10-27,FRA,,MALE,DEFENDER,CENTRE_BACK,50037,Upamecano,2,500.0,7.0,0.0,0.0,60.62,35.21
2024,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250141610,Meschack Elia,28.0,1997-08-06,COD,,MALE,FORWARD,STRIKER,50031,M. ELIA,15,500.0,6.0,2.0,0.0,62.65,34.5
2024,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,250118286,Lucas Torreira,29.0,1996-02-11,URU,URU,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,50067,TORREIRA,34,498.0,6.0,0.0,0.0,66.11,30.7
2024,50138,INT,Inter,Inter,Italy,Italia,50327428,Stefan de Vrij,33.0,1992-02-05,NED,NED,MALE,DEFENDER,CENTRE_BACK,50138,de Vrij,6,498.0,6.0,0.0,0.0,54.4,32.1
2024,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,1902685,Taras Stepanenko,36.0,1989-08-08,UKR,UKR,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2604480,Stepanenko,6,496.0,6.0,0.0,1.0,63.59,31.8
2024,50030,SAL,Salzburg,Salzburg,Austria,Austria,250116067,Mads Bidstrup,24.0,2001-02-25,DEN,,MALE,MIDFIELDER,UNKNOWN,50030,Bidstrup,18,495.0,6.0,0.0,0.0,75.48,32.9
2024,52277,LEN,Lens,Lens,France,Francia,250181716,Salis Abdul Samed,25.0,2000-03-26,GHA,,MALE,MIDFIELDER,UNKNOWN,52355,SALIS,99,495.0,6.0,0.0,0.0,64.94,31.4
2024,52277,LEN,Lens,Lens,France,Francia,250186120,Facundo Medina,26.0,1999-05-28,ARG,,MALE,DEFENDER,UNKNOWN,52748,Medina,32,495.0,6.0,0.0,0.0,59.53,33.4
2024,50030,SAL,Salzburg,Salzburg,Austria,Austria,250115948,Strahinja Pavlović,24.0,2001-05-24,SRB,,MALE,DEFENDER,CENTRE_BACK,50058,Pavlović,31,494.0,6.0,0.0,0.0,58.88,33.1
2025,52747,PSG,Paris,Paris,France,Francia,250174126,Willian Pacho,24.0,2001-10-16,ECU,,MALE,DEFENDER,UNKNOWN,52747,PACHO,51,1542.0,17.0,0.0,0.0,159.22,33.78
2025,52747,PSG,Paris,Paris,France,Francia,250088061,Achraf Hakimi,27.0,1998-11-04,MAR,,MALE,DEFENDER,WINGER,52747,HAKIMI,2,1540.0,17.0,4.0,5.0,176.84,36.92
2025,52747,PSG,Paris,Paris,France,Francia,250136465,Nuno Mendes,23.0,2002-06-19,POR,,MALE,DEFENDER,FULL_BACK,52747,N.MENDES,25,1449.0,16.0,4.0,2.0,145.44,35.74
2025,52747,PSG,Paris,Paris,France,Francia,250101444,Vitinha,25.0,2000-02-13,POR,,MALE,MIDFIELDER,UNKNOWN,52747,VITINHA,17,1448.0,17.0,2.0,2.0,180.22,32.29
2025,52747,PSG,Paris,Paris,France,Francia,250064064,Marquinhos,31.0,1994-05-14,BRA,,MALE,DEFENDER,CENTRE_BACK,52747,MARQUINHOS,5,1439.0,16.0,0.0,0.0,158.08,33.23
2025,52747,PSG,Paris,Paris,France,Francia,250164991,João Neves,21.0,2004-09-27,POR,POR,MALE,MIDFIELDER,UNKNOWN,52747,JOÃO NEVES,87,1435.0,17.0,1.0,1.0,184.34,31.74
2025,52747,PSG,Paris,Paris,France,Francia,250078922,Gianluigi Donnarumma,26.0,1999-02-25,ITA,ITA,MALE,GOALKEEPER,GOALKEEPER,52919,Donnarumma,1,1380.0,15.0,0.0,0.0,71.67,26.15
2025,50138,INT,Inter,Inter,Italy,Italia,97746,Yann Sommer,36.0,1988-12-17,SUI,SUI,MALE,GOALKEEPER,GOALKEEPER,50138,Sommer,1,1290.0,14.0,0.0,0.0,50.47,25.22
2025,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250070417,Joshua Kimmich,30.0,1995-02-08,GER,GER,MALE,MIDFIELDER,CENTRE_BACK,50037,Kimmich,6,1260.0,14.0,0.0,6.0,178.89,32.23
2025,50051,RMA,Real Madrid,Real Madrid,Spain,España,250101284,Federico Valverde,27.0,1998-07-22,URU,,MALE,MIDFIELDER,UNKNOWN,50051,VALVERDE,8,1236.0,14.0,0.0,3.0,139.97,35.23
2025,50080,BAR,Barcelona,Barcelona,Spain,España,250112880,Raphinha,28.0,1996-12-14,BRA,,MALE,FORWARD,WINGER,50080,Raphinha,11,1225.0,14.0,13.0,9.0,126.83,34.72
2025,50051,RMA,Real Madrid,Real Madrid,Spain,España,250028211,Antonio Rüdiger,32.0,1993-03-03,GER,GER,MALE,DEFENDER,CENTRE_BACK,50051,RÜDIGER,22,1188.0,13.0,2.0,0.0,123.73,34.13
2025,52280,ARS,Arsenal,Arsenal,England,Inglaterra,250171278,David Raya,30.0,1995-09-15,ESP,,MALE,GOALKEEPER,UNKNOWN,52280,Raya,1,1170.0,13.0,0.0,0.0,86.3,28.86
2025,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250069832,Gregor Kobel,27.0,1997-12-06,SUI,SUI,MALE,GOALKEEPER,GOALKEEPER,52758,Kobel,1,1170.0,13.0,0.0,0.0,57.73,27.87
2025,52747,PSG,Paris,Paris,France,Francia,250066886,Ousmane Dembélé,28.0,1997-05-15,FRA,,MALE,FORWARD,UNKNOWN,52747,O.DEMBÉLÉ,10,1163.0,15.0,8.0,6.0,126.11,33.92
2025,52747,PSG,Paris,Paris,France,Francia,250115436,Fabián Ruiz,29.0,1996-04-03,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52747,FABIAN,8,1151.0,17.0,1.0,4.0,144.7,31.33
2025,50051,RMA,Real Madrid,Real Madrid,Spain,España,250128377,Jude Bellingham,22.0,2003-06-29,ENG,,MALE,MIDFIELDER,UNKNOWN,50051,BELLINGHAM,5,1136.0,13.0,3.0,2.0,131.11,33.9
2025,50051,RMA,Real Madrid,Real Madrid,Spain,España,250076574,Kylian Mbappé,26.0,1998-12-20,FRA,FRA,MALE,FORWARD,STRIKER,50051,MBAPPÉ,10,1132.0,14.0,7.0,2.0,109.88,36.42
2025,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250016833,Harry Kane,32.0,1993-07-28,ENG,,MALE,FORWARD,STRIKER,50037,Kane,9,1120.0,13.0,11.0,2.0,139.42,30.44
