season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,attacking__assists,attacking__corners,attacking__offsides,attacking__dribbling,attacking__matches_appearance
2003,50139,JUV,Juventus,Juventus,Italy,Italia,46178,Gianluca Zambrotta,48.0,1977-02-19,ITA,ITA,MALE,DEFENDER,UNKNOWN,2601150,Zambrotta,19,1.0,,3.0,,5.0
2003,52748,MAR,Marseille,Marseille,France,Francia,51954,Dmitri Sychev,42.0,1983-10-26,RUS,RUS,MALE,FORWARD,UNKNOWN,2602614,Sychev,55,1.0,,3.0,,4.0
2003,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,46558,Dimitrios Nalitzis,49.0,1976-01-05,GRE,,MALE,,,,,,1.0,,3.0,,3.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,21785,Dmitri Alenichev,53.0,1972-10-20,RUS,,MALE,MIDFIELDER,,,Alenichev,,1.0,,2.0,,9.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,34908,Michael Ballack,49.0,1976-09-26,GER,GER,MALE,MIDFIELDER,UNKNOWN,,Ballack,13,1.0,,2.0,,8.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,29272,Dejan Stanković,47.0,1978-09-11,SRB,SRB,MALE,,UNKNOWN,,,5,1.0,,2.0,,6.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,54364,Christian Wilhelmsson,45.0,1979-12-08,SWE,SWE,MALE,MIDFIELDER,WINGER,74233,Wilhelmsson,10,1.0,,2.0,,5.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,72347,David Bellion,42.0,1982-11-27,FRA,,MALE,FORWARD,,,Bellion,11,1.0,,2.0,,4.0
2003,50023,MON,Monaco,Monaco,France,Francia,42636,Gaël Givet,44.0,1981-10-09,FRA,,MALE,,,2601309,,32,1.0,,1.0,,13.0
2003,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,68316,Oleh Gusev,42.0,1983-04-25,UKR,,MALE,,WINGER,52723,,20,1.0,,1.0,,5.0
2003,50121,RAN,Rangers,Rangers,Scotland,Escocia,15612,Capucho,53.0,1972-02-21,POR,,MALE,FORWARD,,,Capucho,,1.0,,1.0,,5.0
2003,50023,MON,Monaco,Monaco,France,Francia,51533,Julien Rodriguez,47.0,1978-06-11,FRA,,MALE,DEFENDER,,,Rodriguez,4,1.0,,,,13.0
2003,50023,MON,Monaco,Monaco,France,Francia,58634,Hugo Ibarra,51.0,1974-04-01,ARG,,MALE,DEFENDER,,,Ibarra,,1.0,,,,10.0
2003,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,45759,Radoslav Kováč,45.0,1979-11-27,CZE,CZE,MALE,DEFENDER,UNKNOWN,50033,Kovac,15,1.0,,,,8.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,41331,Aleksandr Hleb,44.0,1981-05-01,BLR,BLR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,,Hleb,11,1.0,,,,8.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,33638,Enrique Romero,54.0,1971-06-23,ESP,,MALE,DEFENDER,,52265,Romero,,1.0,,,,8.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,51675,Claudio Pizarro,47.0,1978-10-03,PER,,MALE,FORWARD,,,Pizarro,14,1.0,,,,7.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,26217,Agustín Aranzábal,52.0,1973-03-15,ESP,,MALE,DEFENDER,,52822,Aranzabal,,1.0,,,,7.0
2003,50058,MIL,Milan,Milan,Italy,Italia,22743,Giuseppe Pancaro,54.0,1971-08-26,ITA,,MALE,DEFENDER,,,Pancaro,,1.0,,,,7.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,19261,Bittor Alkiza,55.0,1970-10-26,ESP,,MALE,MIDFIELDER,,,Alkiza,,1.0,,,,7.0
2003,53065,LMO,Lokomotiv Moskva,Lokomotiv Moskva,Russia,Rusia,16021,Dmitri Khokhlov,49.0,1975-12-22,RUS,,MALE,MIDFIELDER,UNKNOWN,,Khokhlov,8,1.0,,,,7.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,14675,Gary Neville,50.0,1975-02-18,,,MALE,DEFENDER,UNKNOWN,,G. Neville,2,1.0,,,,7.0
2003,52748,MAR,Marseille,Marseille,France,Francia,71984,Brahim Hemdani,47.0,1978-03-15,FRA,,MALE,MIDFIELDER,,,Hemdani,7,1.0,,,,6.0
2003,50143,AJX,Ajax,Ajax,Netherlands,Holanda,60805,Maxwell,44.0,1981-08-27,BRA,BRA,MALE,DEFENDER,UNKNOWN,,Maxwell,17,1.0,,,,6.0
2003,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,58632,Óscar Córdoba,55.0,1970-02-03,COL,,MALE,GOALKEEPER,,,Córdoba,,1.0,,,,6.0
2003,50162,PRT,Partizan,Partizan,Serbia,Serbia,45832,Branko Savic,53.0,1972-08-08,SRB,,MALE,DEFENDER,,,Savic,,1.0,,,,6.0
2003,53043,CLT,Celta,Celta,Spain,España,38854,Sergio Fernández,48.0,1977-05-23,ESP,,MALE,DEFENDER,UNKNOWN,53042,Sergio,23,1.0,,,,6.0
2003,53043,CLT,Celta,Celta,Spain,España,27585,Peter Luccin,46.0,1979-04-09,FRA,,MALE,MIDFIELDER,,64253,Luccin,15,1.0,,,,6.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,44862,Joan Capdevila,47.0,1978-02-03,ESP,ESP,MALE,DEFENDER,FULL_BACK,62180,CAPDEVILA,19,1.0,,,,5.0
2003,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,34322,Ivan Gvozdenović,47.0,1978-08-19,SRB,,MALE,DEFENDER,UNKNOWN,,Gvozdenovic,78,1.0,,,,5.0
2003,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,27119,Yuriy Dmytrulin,50.0,1975-02-10,UKR,,MALE,DEFENDER,,,Dmytrulin,,1.0,,,,5.0
2003,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,65507,Kevin Roelandts,43.0,1982-08-27,BEL,,MALE,MIDFIELDER,,2601220,Roelandts,31,1.0,,,,1.0
2003,50058,MIL,Milan,Milan,Italy,Italia,23004,Fernando Redondo,56.0,1969-06-06,ARG,ARG,MALE,MIDFIELDER,,,Redondo,,1.0,,,,1.0
2003,5312,LYO,Lyon,Lyon,France,Francia,61534,Pernambucano Juninho,50.0,1975-01-30,BRA,,MALE,MIDFIELDER,,,Juninho,8,,55.0,2.0,,10.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,46590,Igor Gabilondo,46.0,1979-02-10,ESP,,MALE,FORWARD,,,Gabilondo,11,,25.0,3.0,,6.0
2003,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,33482,Predrag Djordjević,53.0,1972-08-04,SRB,,MALE,MIDFIELDER,,2606866,P Djordjević,11,,19.0,5.0,,5.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,,,,,,,,,,,,,,18.0,,,3.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,55966,Owen Hargreaves,44.0,1981-01-20,ENG,,MALE,MIDFIELDER,,,Hargreaves,4,,16.0,,,6.0
2003,50050,CEL,Celtic,Celtic,Scotland,Escocia,34435,Stiliyan Petrov,46.0,1979-07-05,BUL,BUL,MALE,MIDFIELDER,UNKNOWN,,Petrov,19,,15.0,1.0,,6.0
2003,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,3884,Vasilis Tsiartas,55.0,1970-01-01,GRE,GRE,MALE,MIDFIELDER,,,Tsiartas,,,14.0,,,6.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5394,Pär Zetterberg,55.0,1970-10-14,SWE,,MALE,MIDFIELDER,,,Zetterberg,,,14.0,,,4.0
2003,50050,CEL,Celtic,Celtic,Scotland,Escocia,15416,Alan Thompson,51.0,1973-12-22,ENG,,MALE,MIDFIELDER,,,Thompson,8,,13.0,,,4.0
2003,53043,CLT,Celta,Celta,Spain,España,4742,Aleksandr Mostovoi,57.0,1968-08-22,RUS,,MALE,MIDFIELDER,,,Mostovoi,,,12.0,2.0,,6.0
2003,50138,INT,Inter,Inter,Italy,Italia,40329,Álvaro Recoba,49.0,1976-03-17,URU,,MALE,FORWARD,UNKNOWN,50029,Recoba,20,,11.0,2.0,,3.0
2003,53043,CLT,Celta,Celta,Spain,España,55114,Jesuli,47.0,1978-01-24,ESP,,MALE,FORWARD,,50123,Jesuli,17,,11.0,1.0,,7.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,23009,Fran,56.0,1969-07-14,ESP,,MALE,MIDFIELDER,,,Fran,,,11.0,,,10.0
2003,50121,RAN,Rangers,Rangers,Scotland,Escocia,48233,Mikel Arteta,43.0,1982-03-26,ESP,ESP,MALE,,UNKNOWN,,,8,,11.0,,,4.0
2003,50062,PSV,PSV,PSV,Netherlands,Holanda,33118,Dennis Rommedahl,47.0,1978-07-22,DEN,,MALE,FORWARD,,,Rommedahl,24,,10.0,9.0,,4.0
2003,50162,PRT,Partizan,Partizan,Serbia,Serbia,31202,Ivica Iliev,46.0,1979-10-27,SRB,,MALE,,UNKNOWN,,,77,,10.0,3.0,,6.0
2003,50107,STU,Stuttgart,Stuttgart,Germany,Alemania,54642,Christian Tiffert,43.0,1982-02-18,GER,,MALE,MIDFIELDER,,52945,Tiffert,13,,9.0,2.0,,8.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,14092,Javier De Pedro,52.0,1973-08-04,ESP,,MALE,MIDFIELDER,,,De Pedro,,,8.0,,,3.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,56384,Darren Fletcher,41.0,1984-02-01,SCO,,MALE,,UNKNOWN,53356,,24,,7.0,,,6.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,40990,Juan Verón,50.0,1975-03-09,ARG,ARG,MALE,MIDFIELDER,UNKNOWN,,Verón,,,7.0,,,5.0
2003,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,30965,Angelos Basinas,49.0,1976-01-03,GRE,GRE,MALE,MIDFIELDER,UNKNOWN,2601311,Basinas,14,,7.0,,,4.0
2003,50138,INT,Inter,Inter,Italy,Italia,30725,Andy van der Meyde,46.0,1979-09-30,NED,,MALE,MIDFIELDER,UNKNOWN,,Van der Meyde,7,,7.0,,,4.0
2003,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,44756,Jan Michaelsen,54.0,1970-11-28,DEN,,MALE,MIDFIELDER,,,Michaelsen,,,7.0,,,3.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,35476,José Barkero,46.0,1979-04-27,ESP,,MALE,MIDFIELDER,,52822,Barkero,7,,7.0,,,1.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,27456,Adrian Mutu,46.0,1979-01-08,ROU,ROU,MALE,,STRIKER,,,10,,6.0,5.0,,7.0
2003,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,23563,Daniel Pancu,48.0,1977-08-17,ROU,,MALE,FORWARD,,59039,Pancu,11,,6.0,2.0,,6.0
2003,50162,PRT,Partizan,Partizan,Serbia,Serbia,7826,Ljubinko Drulović,57.0,1968-09-11,SRB,,MALE,FORWARD,,,Drulović,,,6.0,1.0,,6.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63706,Cristiano Ronaldo,40.0,1985-02-05,POR,POR,MALE,FORWARD,STRIKER,2612795,Ronaldo,7,,6.0,,,5.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,23698,Jesper Grønkjær,48.0,1977-08-12,DEN,,MALE,FORWARD,UNKNOWN,,Grønkjær,10,,5.0,5.0,,8.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,51640,Geremi,46.0,1978-12-20,CMR,CAM,MALE,MIDFIELDER,,50053,Geremi,14,,5.0,1.0,,8.0
2003,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,24876,Vassilios Borbokis,56.0,1969-02-10,GRE,,MALE,DEFENDER,,,Borbokis,,,5.0,1.0,,4.0
2003,50058,MIL,Milan,Milan,Italy,Italia,11043,Rui Costa,53.0,1972-03-29,POR,POR,MALE,,,,,10,,5.0,,,6.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,64396,Martin Kolář,42.0,1983-09-18,CZE,,MALE,DEFENDER,,,Kolář,38,,5.0,,,5.0
2003,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,44779,Tümer Metin,51.0,1974-10-14,TUR,TUR,MALE,MIDFIELDER,UNKNOWN,50053,Tümer ,11,,5.0,,,4.0
2003,50121,RAN,Rangers,Rangers,Scotland,Escocia,66546,Chris Burke,41.0,1983-12-02,SCO,,MALE,MIDFIELDER,UNKNOWN,,Burke,29,,5.0,,,3.0
2003,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,25001,Dimitrios Mavrogenidis,48.0,1976-12-23,GRE,,MALE,,,2601222,,14,,4.0,4.0,,6.0
2003,53043,CLT,Celta,Celta,Spain,España,63460,Ángel López,44.0,1981-03-10,ESP,,MALE,DEFENDER,UNKNOWN,64251,Ángel,6,,4.0,2.0,,7.0
2003,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,3478,Giorgos Georgiadis,53.0,1972-03-08,GRE,,MALE,,UNKNOWN,59868,,11,,4.0,2.0,,6.0
2003,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,34900,Gaëtan Englebert,49.0,1976-06-11,BEL,,MALE,MIDFIELDER,,,Englebert,8,,4.0,2.0,,4.0
2003,53043,CLT,Celta,Celta,Spain,España,31108,Gustavo López,52.0,1973-04-13,ARG,,MALE,MIDFIELDER,UNKNOWN,,G.López,11,,4.0,1.0,,6.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,30938,Marc Hendrikx,51.0,1974-07-02,BEL,,MALE,MIDFIELDER,,2602462,Hendrickx,,,4.0,1.0,,5.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,58840,Edu,47.0,1978-05-15,BRA,,MALE,MIDFIELDER,,,Edu,22,,4.0,,,8.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,27593,Walter Baseggio,47.0,1978-08-19,BEL,,MALE,MIDFIELDER,,,Baseggio,28,,4.0,,,6.0
2003,50062,PSV,PSV,PSV,Netherlands,Holanda,64490,Park Ji-Sung,44.0,1981-02-25,KOR,,MALE,MIDFIELDER,UNKNOWN,,J.S. Park,33,,4.0,,,5.0
2003,52280,ARS,Arsenal,Arsenal,England,Inglaterra,52988,José Antonio Reyes,42.0,1983-09-01,ESP,ESP,MALE,MIDFIELDER,UNKNOWN,2606126,REYES,10,,4.0,,,4.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,13768,Alessandro Del Piero,51.0,1974-11-09,ITA,ITA,MALE,FORWARD,UNKNOWN,,Del Piero,10,,3.0,5.0,,4.0
2003,50058,MIL,Milan,Milan,Italy,Italia,51474,Serginho,54.0,1971-06-27,BRA,BRA,MALE,DEFENDER,,,Serginho,27,,3.0,2.0,,7.0
2003,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,2568,Gert Verheyen,55.0,1970-09-20,BEL,,MALE,FORWARD,,,Verheyen,,,3.0,2.0,,6.0
2003,53043,CLT,Celta,Celta,Spain,España,44719,Juanfran,49.0,1976-07-15,ESP,,MALE,MIDFIELDER,,52822,Juanfran,11,,3.0,1.0,,6.0
2003,59044,DEP,Deportivo,Deportivo,Spain,España,48825,Pedro Munitis,50.0,1975-06-19,ESP,,MALE,FORWARD,,64253,Munitis,10,,3.0,1.0,,2.0
2003,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,10618,Vladimír Labant,51.0,1974-06-08,SVK,,MALE,,,,,6,,3.0,,,8.0
2003,50139,JUV,Juventus,Juventus,Italy,Italia,46029,Stephen Appiah,44.0,1980-12-24,GHA,,MALE,MIDFIELDER,,,Appiah,4,,3.0,,,7.0
2003,50121,RAN,Rangers,Rangers,Scotland,Escocia,46399,Paolo Vanoli,53.0,1972-08-12,ITA,,MALE,,,,,,,3.0,,,6.0
2003,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,44930,Besnik Hasi,53.0,1971-12-29,BEL,,MALE,,,,,,,3.0,,,6.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,66135,Ricardo Fernandes,47.0,1978-04-21,POR,,MALE,MIDFIELDER,,2609386,Fernandes,10,,3.0,,,5.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,54624,Fabio Liverani,49.0,1976-04-29,ITA,,MALE,MIDFIELDER,,69364,Liverani,11,,3.0,,,5.0
2003,50143,AJX,Ajax,Ajax,Netherlands,Holanda,60806,Steven Pienaar,43.0,1982-03-17,RSA,,MALE,,UNKNOWN,53360,,22,,3.0,,,3.0
2003,50037,BAY,Bayern München,Bayern München,Germany,Alemania,23073,Roy Makaay,50.0,1975-03-09,NED,,MALE,,,,,9,,2.0,7.0,,8.0
2003,53043,CLT,Celta,Celta,Spain,España,10458,Savo Milošević,52.0,1973-09-02,SRB,,MALE,,,53042,,9,,2.0,7.0,,7.0
2003,50143,AJX,Ajax,Ajax,Netherlands,Holanda,47516,Rafael van der Vaart,42.0,1983-02-11,NED,NED,MALE,MIDFIELDER,UNKNOWN,,Van Der Vaart,8,,2.0,4.0,,5.0
2003,50123,RSO,Real Sociedad,Real Sociedad,Spain,España,64498,Lee Chun Soo,44.0,1981-07-09,KOR,,MALE,FORWARD,,,Lee Chun Soo,,,2.0,3.0,,6.0
2003,50121,RAN,Rangers,Rangers,Scotland,Escocia,22558,Shota Arveladze,52.0,1973-02-22,GEO,GEO,MALE,,,,,9,,2.0,2.0,,5.0
2003,52682,MUN,Man Utd,Man Utd,England,Inglaterra,43317,Quinton Fortune,48.0,1977-05-21,ENG,,MALE,MIDFIELDER,,2601160,Fortune,,,2.0,1.0,,7.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,13168,Sérgio Conceição,51.0,1974-11-15,POR,,MALE,,,,,7,,2.0,1.0,,5.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,66327,Massimo Oddo,49.0,1976-06-14,ITA,,MALE,DEFENDER,UNKNOWN,52974,Oddo,17,,2.0,1.0,,4.0
2003,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,56606,João Batista,50.0,1975-03-04,BRA,,MALE,MIDFIELDER,,,João Batista,,,2.0,1.0,,3.0
2003,50143,AJX,Ajax,Ajax,Netherlands,Holanda,45208,Tom Soetaers,45.0,1980-07-21,BEL,,MALE,MIDFIELDER,,,Soetaers,,,2.0,1.0,,3.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,44721,Claudio López,51.0,1974-07-17,ARG,ARG,MALE,FORWARD,UNKNOWN,64253,Claudio López,,,2.0,1.0,,2.0
2003,50064,POR,Porto,Porto,Portugal,Portugal,55954,Paulo Ferreira,46.0,1979-01-18,POR,POR,MALE,,UNKNOWN,,,19,,2.0,,,13.0
2003,52914,CHE,Chelsea,Chelsea,England,Inglaterra,43567,Joe Cole,44.0,1981-11-08,,,MALE,MIDFIELDER,UNKNOWN,52915,Cole,10,,2.0,,,7.0
2003,52973,LAZ,Lazio,Lazio,Italy,Italia,5521,Demetrio Albertini,54.0,1971-08-23,ITA,ITA,MALE,MIDFIELDER,,,Albertini,,,2.0,,,6.0
2004,52914,CHE,Chelsea,Chelsea,England,Inglaterra,26341,Damien Duff,46.0,1979-03-02,IRL,,MALE,MIDFIELDER,,,Duff,16,5.0,16.0,9.0,,10.0
2004,50051,RMA,Real Madrid,Real Madrid,Spain,España,4065,Luís Figo,53.0,1972-11-04,POR,POR,MALE,MIDFIELDER,,,Figo,7,5.0,15.0,,,8.0
2004,50058,MIL,Milan,Milan,Italy,Italia,64775,Kaká,43.0,1982-04-22,BRA,,MALE,FORWARD,UNKNOWN,,Kaka',22,5.0,4.0,5.0,,13.0
2004,5312,LYO,Lyon,Lyon,France,Francia,51012,Sidney Govou,46.0,1979-07-27,FRA,FRA,MALE,FORWARD,STRIKER,,Govou,10,5.0,,14.0,,9.0
2004,5312,LYO,Lyon,Lyon,France,Francia,29962,Sylvain Wiltord,51.0,1974-05-10,FRA,,MALE,FORWARD,,,Wiltord,6,5.0,,8.0,,8.0
2004,50040,BRM,Bremen,Bremen,Germany,Alemania,22922,Johan Micoud,52.0,1973-07-24,FRA,,MALE,MIDFIELDER,,,Micoud,7,4.0,53.0,2.0,,8.0
2004,50058,MIL,Milan,Milan,Italy,Italia,26917,Andrea Pirlo,46.0,1979-05-19,ITA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,2607186,Pirlo,21,4.0,34.0,,,12.0
2004,50062,PSV,PSV,PSV,Netherlands,Holanda,26667,Jan Vennegoor of Hesselink,47.0,1978-11-07,NED,NED,MALE,FORWARD,STRIKER,,Vennegoor Of Hesselink,19,4.0,,8.0,,10.0
2004,50062,PSV,PSV,PSV,Netherlands,Holanda,24714,Mark van Bommel,48.0,1977-04-22,NED,NED,MALE,,UNKNOWN,,,6,3.0,41.0,1.0,,12.0
2004,5312,LYO,Lyon,Lyon,France,Francia,61534,Pernambucano Juninho,50.0,1975-01-30,BRA,,MALE,MIDFIELDER,,,Juninho,8,3.0,35.0,,,9.0
2004,52914,CHE,Chelsea,Chelsea,England,Inglaterra,31609,Frank Lampard,47.0,1978-06-20,,,MALE,,,2607186,,18,3.0,28.0,3.0,,12.0
2004,50138,INT,Inter,Inter,Italy,Italia,40990,Juan Verón,50.0,1975-03-09,ARG,ARG,MALE,MIDFIELDER,UNKNOWN,,Verón,,3.0,15.0,1.0,,8.0
2004,50023,MON,Monaco,Monaco,France,Francia,95288,Ernesto Chevantón,45.0,1980-08-12,ESP,,MALE,FORWARD,,,Chevantón,15,3.0,12.0,11.0,,6.0
2004,50138,INT,Inter,Inter,Italy,Italia,61672,Adriano,43.0,1982-02-17,BRA,,MALE,FORWARD,,,Adriano,8,3.0,,17.0,,7.0
2004,50058,MIL,Milan,Milan,Italy,Italia,27319,Cafu,55.0,1970-06-07,BRA,BRA,MALE,DEFENDER,,,Cafu,2,3.0,,9.0,,12.0
2004,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,66085,Diogo Rincón,45.0,1980-04-18,BRA,,MALE,MIDFIELDER,,64175,Diogo Rincón,38,3.0,,2.0,,6.0
2004,52914,CHE,Chelsea,Chelsea,England,Inglaterra,43567,Joe Cole,44.0,1981-11-08,,,MALE,MIDFIELDER,UNKNOWN,52915,Cole,10,3.0,,1.0,,9.0
2004,50062,PSV,PSV,PSV,Netherlands,Holanda,11463,Phillip Cocu,55.0,1970-10-29,NED,,MALE,,,,,8,3.0,,,,12.0
2004,52692,FEN,Fenerbahçe,Fenerbahçe,Türkiye,Turquía,91630,Alex,48.0,1977-09-14,BRA,,MALE,MIDFIELDER,,,ALEX,10,2.0,33.0,2.0,,6.0
2004,50139,JUV,Juventus,Juventus,Italy,Italia,66728,Mauro Camoranesi,49.0,1976-10-04,ITA,ARG,MALE,MIDFIELDER,UNKNOWN,,Camoranesi,19,2.0,26.0,4.0,,9.0
2004,7889,LIV,Liverpool,Liverpool,England,Inglaterra,31484,Steven Gerrard,45.0,1980-05-30,ENG,,MALE,,,,,8,2.0,26.0,1.0,,8.0
2004,50143,AJX,Ajax,Ajax,Netherlands,Holanda,57132,Wesley Sneijder,41.0,1984-06-09,NED,NED,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52355,Sneijder,10,2.0,25.0,,,6.0
2004,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,70739,Matuzalém,45.0,1980-06-10,BRA,,MALE,MIDFIELDER,,,Matuzalem,11,2.0,14.0,,,6.0
2004,2610,OLY,Olympiacos,Olympiacos,Greece,Grecia,41022,Rivaldo,53.0,1972-04-19,BRA,,MALE,MIDFIELDER,,50129,Rivaldo,10,2.0,13.0,7.0,,6.0
2004,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63706,Cristiano Ronaldo,40.0,1985-02-05,POR,POR,MALE,FORWARD,STRIKER,2612795,Ronaldo,7,2.0,11.0,3.0,,7.0
2004,50037,BAY,Bayern München,Bayern München,Germany,Alemania,40809,Zé Roberto,51.0,1974-07-06,BRA,,MALE,MIDFIELDER,,,Zé Roberto,8,2.0,11.0,2.0,,8.0
2004,50051,RMA,Real Madrid,Real Madrid,Spain,España,14670,David Beckham,50.0,1975-05-02,ENG,ENG,MALE,MIDFIELDER,UNKNOWN,,BECKHAM,32,2.0,11.0,,,6.0
2004,5312,LYO,Lyon,Lyon,France,Francia,46895,Florent Malouda,45.0,1980-06-13,FRA,GUY,MALE,MIDFIELDER,UNKNOWN,52309,Malouda,15,2.0,9.0,3.0,,10.0
2004,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,30965,Angelos Basinas,49.0,1976-01-03,GRE,GRE,MALE,MIDFIELDER,UNKNOWN,2601311,Basinas,14,2.0,8.0,,,6.0
2004,50050,CEL,Celtic,Celtic,Scotland,Escocia,34435,Stiliyan Petrov,46.0,1979-07-05,BUL,BUL,MALE,MIDFIELDER,UNKNOWN,,Petrov,19,2.0,7.0,1.0,,6.0
2004,50109,LEV,Leverkusen,Leverkusen,Germany,Alemania,27289,Andriy Voronin,46.0,1979-07-21,UKR,,MALE,FORWARD,,5926,Voronin,10,2.0,6.0,7.0,,5.0
2004,50080,BAR,Barcelona,Barcelona,Spain,España,61659,Ronaldinho,45.0,1980-03-21,BRA,BRA,MALE,FORWARD,,75064,Ronaldinho,80,2.0,6.0,,,7.0
2004,50138,INT,Inter,Inter,Italy,Italia,30996,Emre Belözoğlu,45.0,1980-09-07,TUR,TUR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52692,Emre,5,2.0,6.0,,,5.0
2004,52280,ARS,Arsenal,Arsenal,England,Inglaterra,52988,José Antonio Reyes,42.0,1983-09-01,ESP,ESP,MALE,MIDFIELDER,UNKNOWN,2606126,REYES,10,2.0,4.0,3.0,,8.0
2004,50037,BAY,Bayern München,Bayern München,Germany,Alemania,38946,Torsten Frings,49.0,1976-11-22,GER,GER,MALE,MIDFIELDER,UNKNOWN,,Frings,22,2.0,4.0,1.0,,8.0
2004,52806,ROS,Rosenborg,Rosenborg,Norway,Noruega,22338,Ståle Stensaas,54.0,1971-07-07,NOR,,MALE,DEFENDER,,,Stensaas,6,2.0,2.0,1.0,,4.0
2004,50080,BAR,Barcelona,Barcelona,Spain,España,58031,Andrés Iniesta,41.0,1984-05-11,ESP,ESP,MALE,FORWARD,ATTACKING_MIDFIELDER,,A. Iniesta,8,2.0,2.0,,,8.0
2004,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,50885,Maksim Shatskikh,47.0,1978-08-30,UZB,,MALE,FORWARD,,78025,Shatskikh,16,2.0,1.0,1.0,,4.0
2004,50139,JUV,Juventus,Juventus,Italy,Italia,59217,Zlatan Ibrahimović,44.0,1981-10-03,SWE,SWE,MALE,FORWARD,STRIKER,,IBRAHIMOVIĆ,11,2.0,,28.0,,9.0
2004,50023,MON,Monaco,Monaco,France,Francia,72538,Emmanuel Adebayor,41.0,1984-02-26,ENG,TGO,MALE,FORWARD,STRIKER,88359,Adebayor,10,2.0,,15.0,,8.0
