season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,attempts__attempts,attempts__attempts_on_target,attempts__attempts_off_target,attempts__attempts_blocked,attempts__matches_appearance
2022,50139,JUV,Juventus,Juventus,Italy,Italia,250087919,Moise Kean,25.0,2000-02-28,ITA,,MALE,FORWARD,UNKNOWN,52817,Kean,20,9.0,4.0,4.0,1.0,6.0
2022,64332,WOB,Wolfsburg,Wolfsburg,Germany,Alemania,250079525,Lukas Nmecha,26.0,1998-12-14,GER,,MALE,FORWARD,STRIKER,64332,L. Nmecha,10,9.0,4.0,1.0,4.0,5.0
2022,7889,LIV,Liverpool,Liverpool,England,Inglaterra,1906776,Thiago Alcántara,34.0,1991-04-11,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,7889,Thiago,6,9.0,3.0,6.0,0.0,10.0
2022,70691,VIL,Villarreal,Villarreal,Spain,España,108395,Étienne Capoue,37.0,1988-07-11,FRA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,70691,Capoue,6,9.0,3.0,4.0,2.0,12.0
2022,50124,ATM,Atleti,Atleti,Spain,España,250086315,Ángel Correa,30.0,1995-03-09,ARG,ARG,MALE,FORWARD,WINGER,,CORREA,10,9.0,3.0,4.0,2.0,10.0
2022,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250075995,Noussair Mazraoui,28.0,1997-11-14,NED,MAR,MALE,DEFENDER,FULL_BACK,52682,Mazraoui,3,9.0,3.0,3.0,3.0,8.0
2022,50030,SAL,Salzburg,Salzburg,Austria,Austria,250153214,Brenden Aaronson,25.0,2000-10-22,USA,,MALE,MIDFIELDER,WINGER,77977,Aaronson,7,9.0,3.0,2.0,4.0,8.0
2022,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250132526,Tetê,25.0,2000-02-15,BRA,,MALE,FORWARD,WINGER,50084,TETE,10,9.0,2.0,4.0,3.0,6.0
2022,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,250058270,Viktor Tsygankov,28.0,1997-11-15,UKR,ISR,MALE,MIDFIELDER,WINGER,2602798,Tsygankov,8,9.0,2.0,4.0,3.0,6.0
2022,50147,BEN,Benfica,Benfica,Portugal,Portugal,250063447,Rafa Silva,32.0,1993-05-17,POR,,MALE,MIDFIELDER,STRIKER,50157,Rafa,27,9.0,1.0,4.0,4.0,9.0
2022,50051,RMA,Real Madrid,Real Madrid,Spain,España,250101284,Federico Valverde,27.0,1998-07-22,URU,,MALE,MIDFIELDER,UNKNOWN,50051,VALVERDE,8,9.0,0.0,4.0,5.0,11.0
2022,52826,ZEN,Zenit,Zenit,Russia,Rusia,250061030,Sardar Azmoun,30.0,1995-01-01,IRN,,MALE,FORWARD,STRIKER,,Azmoun,17,8.0,6.0,1.0,1.0,5.0
2022,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,250117705,Charles De Ketelaere,24.0,2001-03-10,BEL,,MALE,FORWARD,CENTRAL_MIDFIELDER,52816,De Ketelaere,17,8.0,5.0,2.0,1.0,6.0
2022,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,250070343,Cyle Larin,30.0,1995-04-17,CAN,,MALE,FORWARD,STRIKER,52749,Larin,10,8.0,5.0,2.0,1.0,5.0
2022,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,250012557,Mats Rits,32.0,1993-07-18,BEL,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,50074,Rits,23,8.0,4.0,2.0,2.0,6.0
2022,52816,ATA,Atalanta,Atalanta,Italy,Italia,250052948,Luis Muriel,34.0,1991-04-16,COL,,MALE,FORWARD,STRIKER,2607187,L. Muriel,9,8.0,4.0,2.0,2.0,5.0
2022,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250110901,Christian Fassnacht,32.0,1993-11-11,SUI,,MALE,MIDFIELDER,STRIKER,50031,FASSNACHT,16,8.0,3.0,4.0,1.0,3.0
2022,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,150562676,Pedro Porro,26.0,1999-09-13,ESP,,MALE,DEFENDER,FULL_BACK,1652,PEDRO PORRO,23,8.0,3.0,2.0,3.0,7.0
2022,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,250039725,Rachid Ghezzal,33.0,1992-05-09,ALG,FRA,MALE,FORWARD,WINGER,5312,GHEZZAL,18,8.0,2.0,6.0,0.0,5.0
2022,50124,ATM,Atleti,Atleti,Spain,España,106375,Luis Suárez,38.0,1987-01-24,URU,URU,MALE,FORWARD,UNKNOWN,,SUÁREZ,9,8.0,2.0,5.0,1.0,7.0
2022,64332,WOB,Wolfsburg,Wolfsburg,Germany,Alemania,250078682,Wout Weghorst,33.0,1992-08-07,NED,,MALE,FORWARD,STRIKER,50143,Weghorst,25,8.0,2.0,5.0,1.0,5.0
2022,52714,SEV,Sevilla,Sevilla,Spain,España,250013897,Suso,32.0,1993-11-19,ESP,,MALE,FORWARD,WINGER,52714,Suso,7,8.0,2.0,5.0,1.0,4.0
2022,50030,SAL,Salzburg,Salzburg,Austria,Austria,250081701,Maximilian Wöber,27.0,1998-02-04,AUT,,MALE,DEFENDER,CENTRE_BACK,50040,Wöber,39,8.0,2.0,4.0,2.0,7.0
2022,50139,JUV,Juventus,Juventus,Italy,Italia,250053905,Adrien Rabiot,30.0,1995-04-03,FRA,FRA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50058,Rabiot,25,8.0,2.0,4.0,2.0,7.0
2022,52747,PSG,Paris,Paris,France,Francia,1905153,Ángel Di María,37.0,1988-02-14,ARG,ARG,MALE,FORWARD,UNKNOWN,50147,Di Maria,11,8.0,2.0,4.0,2.0,5.0
2022,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250070417,Joshua Kimmich,30.0,1995-02-08,GER,GER,MALE,MIDFIELDER,CENTRE_BACK,50037,Kimmich,6,8.0,2.0,2.0,4.0,8.0
2022,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250078763,Ben Chilwell,28.0,1996-12-21,ENG,,MALE,DEFENDER,UNKNOWN,59857,CHILWELL,3,8.0,1.0,6.0,1.0,4.0
2022,50139,JUV,Juventus,Juventus,Italy,Italia,250066747,Manuel Locatelli,27.0,1998-01-08,ITA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,50139,Locatelli,5,8.0,0.0,6.0,2.0,7.0
2022,50064,POR,Porto,Porto,Portugal,Portugal,250055207,Marko Grujić,29.0,1996-04-13,SRB,,MALE,MIDFIELDER,UNKNOWN,50129,Grujić,4,7.0,6.0,1.0,0.0,6.0
2022,50030,SAL,Salzburg,Salzburg,Austria,Austria,250101696,Noah Okafor,25.0,2000-05-24,SUI,SUI,MALE,FORWARD,WINGER,53361,OKAFOR,17,7.0,5.0,1.0,1.0,6.0
2022,50139,JUV,Juventus,Juventus,Italy,Italia,250061597,Federico Bernardeschi,31.0,1994-02-16,ITA,,MALE,MIDFIELDER,WINGER,52969,Bernardeschi,10,7.0,5.0,1.0,1.0,5.0
2022,52919,MCI,Man City,Man City,England,Inglaterra,250059115,Bernardo Silva,31.0,1994-08-10,POR,POR,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52919,Bernardo,20,7.0,4.0,2.0,1.0,11.0
2022,52826,ZEN,Zenit,Zenit,Russia,Rusia,250122971,Wendel,28.0,1997-08-28,BRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52826,Wendel,8,7.0,4.0,2.0,1.0,6.0
2022,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250106935,Curtis Jones,24.0,2001-01-30,ENG,,MALE,MIDFIELDER,UNKNOWN,7889,Jones,17,7.0,4.0,1.0,2.0,4.0
2022,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,250087711,Mykola Shaparenko,27.0,1998-10-04,UKR,UKR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52723,Shaparenko,10,7.0,3.0,4.0,0.0,6.0
2022,50139,JUV,Juventus,Juventus,Italy,Italia,250116904,Weston McKennie,27.0,1998-08-28,USA,,MALE,MIDFIELDER,UNKNOWN,50139,McKennie,22,7.0,3.0,3.0,1.0,6.0
2022,52826,ZEN,Zenit,Zenit,Russia,Rusia,250008930,Yaroslav Rakitskyy,36.0,1989-08-03,UKR,,MALE,DEFENDER,CENTRE_BACK,53064,RAKITSKYI,44,7.0,3.0,2.0,2.0,6.0
2022,52714,SEV,Sevilla,Sevilla,Spain,España,97744,Ivan Rakitić,37.0,1988-03-10,CRO,SUI,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,I. RAKITIĆ,11,7.0,3.0,2.0,2.0,5.0
2022,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,1902207,Denys Garmash,35.0,1990-04-19,UKR,UKR,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2611770,Garmash,19,7.0,3.0,1.0,3.0,6.0
2022,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250104090,Callum Hudson-Odoi,25.0,2000-11-07,ENG,,MALE,FORWARD,UNKNOWN,52681,Hudson-Odoi,7,7.0,3.0,0.0,4.0,5.0
2022,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250090656,Edson Álvarez,28.0,1997-10-24,MEX,,MALE,MIDFIELDER,CENTRE_BACK,52692,ÁLVAREZ,11,7.0,2.0,4.0,1.0,7.0
2022,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250117429,Dodô,27.0,1998-11-17,BRA,,MALE,DEFENDER,FULL_BACK,52817,Dodo,2,7.0,2.0,4.0,1.0,6.0
2022,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,250016979,Sebastián Coates,35.0,1990-10-07,URU,,MALE,DEFENDER,CENTRE_BACK,50149,S. Coates,4,7.0,2.0,4.0,1.0,6.0
2022,50147,BEN,Benfica,Benfica,Portugal,Portugal,103704,Jan Vertonghen,38.0,1987-04-24,BEL,BEL,MALE,DEFENDER,CENTRE_BACK,50074,Vertonghen,14,7.0,2.0,3.0,2.0,10.0
2022,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250128120,Alphonso Davies,25.0,2000-11-02,CAN,,MALE,MIDFIELDER,FULL_BACK,50037,Davies,19,7.0,2.0,3.0,2.0,7.0
2022,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250099399,Michel Aebischer,28.0,1997-01-06,SUI,SUI,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2604002,Aebischer,20,7.0,1.0,5.0,1.0,6.0
2022,50152,MAL,Malmö,Malmö,Sweden,Suecia,250043080,Antonio Čolak,32.0,1993-09-17,CRO,,MALE,FORWARD,STRIKER,50146,Colak,14,7.0,1.0,5.0,1.0,6.0
2022,52816,ATA,Atalanta,Atalanta,Italy,Italia,250064232,Davide Zappacosta,33.0,1992-06-11,ITA,,MALE,DEFENDER,FULL_BACK,52816,Zappacosta,77,7.0,1.0,4.0,2.0,6.0
2022,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250091808,Manor Solomon,26.0,1999-07-24,ISR,,MALE,MIDFIELDER,WINGER,70691,Solomon,6,7.0,1.0,4.0,2.0,5.0
2022,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250011954,Thiago Silva,41.0,1984-09-22,BRA,,MALE,DEFENDER,CENTRE_BACK,,T.Silva,6,7.0,1.0,2.0,4.0,9.0
2022,50138,INT,Inter,Inter,Italy,Italia,250066739,Nicolò Barella,28.0,1997-02-07,ITA,ITA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50138,Barella,23,7.0,0.0,7.0,0.0,6.0
2022,70691,VIL,Villarreal,Villarreal,Spain,España,250043186,Manu Trigueros,34.0,1991-10-17,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2602893,Trigueros,14,6.0,6.0,0.0,0.0,9.0
2022,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,1909920,Pablo Sarabia,33.0,1992-05-11,ESP,,MALE,FORWARD,WINGER,52747,Sarabia Garcia,19,6.0,4.0,0.0,2.0,8.0
2022,50030,SAL,Salzburg,Salzburg,Austria,Austria,250127111,Benjamin Šeško,22.0,2003-05-31,SVN,,MALE,FORWARD,UNKNOWN,52682,Šeško,30,6.0,3.0,3.0,0.0,6.0
2022,7889,LIV,Liverpool,Liverpool,England,Inglaterra,50327420,Virgil van Dijk,34.0,1991-07-08,NED,NED,MALE,DEFENDER,CENTRE_BACK,7889,Virgil,4,6.0,3.0,1.0,2.0,9.0
2022,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250106648,David Neres,28.0,1997-03-03,BRA,,MALE,FORWARD,STRIKER,50136,Neres,7,6.0,3.0,1.0,2.0,5.0
2022,50143,AJX,Ajax,Ajax,Netherlands,Holanda,250132803,Lisandro Martínez,27.0,1998-01-18,ARG,ARG,MALE,DEFENDER,CENTRE_BACK,52682,Martinez,6,6.0,2.0,4.0,0.0,8.0
2022,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250096698,Christian Pulišić,27.0,1998-09-18,USA,USA,MALE,FORWARD,UNKNOWN,50058,PULISIC,11,6.0,2.0,4.0,0.0,7.0
2022,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250091013,Ibrahima Konaté,26.0,1999-05-25,FRA,,MALE,DEFENDER,CENTRE_BACK,7889,Konaté,5,6.0,2.0,3.0,1.0,8.0
2022,50138,INT,Inter,Inter,Italy,Italia,250056189,Federico Dimarco,28.0,1997-11-10,ITA,ITA,MALE,DEFENDER,UNKNOWN,50138,Dimarco,32,6.0,2.0,2.0,2.0,7.0
2022,50124,ATM,Atleti,Atleti,Spain,España,250040959,Yannick Carrasco,32.0,1993-09-04,BEL,BEL,MALE,FORWARD,WINGER,2609227,CARRASCO,21,6.0,2.0,1.0,3.0,7.0
2022,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250117806,Fabian Rieder,23.0,2002-02-16,SUI,SUI,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50107,Rieder,32,6.0,2.0,1.0,3.0,6.0
2022,50139,JUV,Juventus,Juventus,Italy,Italia,250039930,Alex Sandro,34.0,1991-01-26,BRA,BRA,MALE,DEFENDER,UNKNOWN,50139,Alex Sandro,12,6.0,1.0,5.0,0.0,7.0
2022,50080,BAR,Barcelona,Barcelona,Spain,España,250005343,Luuk de Jong,35.0,1990-08-27,NED,SUI,MALE,FORWARD,STRIKER,50064,De Jong,26,6.0,1.0,5.0,0.0,3.0
2022,50124,ATM,Atleti,Atleti,Spain,España,250014009,Geoffrey Kondogbia,32.0,1993-02-15,CTA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52748,Kondogbia,19,6.0,1.0,4.0,1.0,9.0
2022,52919,MCI,Man City,Man City,England,Inglaterra,250064233,John Stones,31.0,1994-05-28,ENG,,MALE,DEFENDER,CENTRE_BACK,52919,Stones,5,6.0,1.0,4.0,1.0,8.0
2022,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250063803,Lucas Hernández,29.0,1996-02-14,FRA,ESP,MALE,DEFENDER,CENTRE_BACK,52747,L.HERNANDEZ,21,6.0,1.0,4.0,1.0,8.0
2022,50138,INT,Inter,Inter,Italy,Italia,250112690,Denzel Dumfries,29.0,1996-04-18,NED,NED,MALE,DEFENDER,FULL_BACK,50138,Dumfries,2,6.0,1.0,4.0,1.0,7.0
2022,52826,ZEN,Zenit,Zenit,Russia,Rusia,97787,Artem Dzyuba,37.0,1988-08-22,RUS,RUS,MALE,FORWARD,STRIKER,52826,Dzyuba,22,6.0,1.0,3.0,2.0,6.0
2022,52758,BVB,B. Dortmund,B. Dortmund,Germany,Alemania,250074777,Mahmoud Dahoud,29.0,1996-01-01,GER,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50072,Dahoud,18,6.0,1.0,1.0,4.0,4.0
2022,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,250039161,Alan Patrick,34.0,1991-05-13,BRA,,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52707,A. Patrick,21,6.0,1.0,1.0,4.0,4.0
2022,70691,VIL,Villarreal,Villarreal,Spain,España,250082666,Alfonso Pedraza,29.0,1996-04-09,ESP,,MALE,MIDFIELDER,WINGER,70691,A. Pedraza,24,6.0,0.0,6.0,0.0,10.0
2022,50064,POR,Porto,Porto,Portugal,Portugal,250085693,Otávio,30.0,1995-02-09,POR,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2612795,Da Silva Monteiro,25,6.0,0.0,4.0,2.0,6.0
2022,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,250163383,Kamal Sowah,25.0,2000-01-09,GHA,,MALE,MIDFIELDER,UNKNOWN,64206,Sowah,19,6.0,0.0,3.0,3.0,5.0
2022,52919,MCI,Man City,Man City,England,Inglaterra,250056861,Oleksandr Zinchenko,28.0,1996-12-15,UKR,UKR,MALE,DEFENDER,FULL_BACK,52681,Zinchenko,35,6.0,0.0,2.0,4.0,8.0
2022,52919,MCI,Man City,Man City,England,Inglaterra,250082664,Rodri,29.0,1996-06-22,ESP,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,52919,Rodrigo,16,6.0,0.0,1.0,5.0,10.0
2022,50080,BAR,Barcelona,Barcelona,Spain,España,250024860,Memphis Depay,31.0,1994-02-13,NED,NED,MALE,FORWARD,WINGER,2613781,MEMPHIS,9,6.0,0.0,1.0,5.0,6.0
2022,50139,JUV,Juventus,Juventus,Italy,Italia,250099180,Dušan Vlahović,25.0,2000-01-28,SRB,SRB,MALE,FORWARD,STRIKER,50139,Vlahović,9,5.0,4.0,1.0,0.0,2.0
2022,50058,MIL,Milan,Milan,Italy,Italia,250020851,Olivier Giroud,39.0,1986-09-30,FRA,FRA,MALE,FORWARD,STRIKER,75797,GIROUD,9,5.0,3.0,2.0,0.0,5.0
2022,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250102216,Jadon Sancho,25.0,2000-03-25,ENG,,MALE,MIDFIELDER,WINGER,52683,Sancho,19,5.0,3.0,1.0,1.0,7.0
2022,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250065413,Konrad Laimer,28.0,1997-05-27,AUT,AUT,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50037,Laimer,27,5.0,3.0,1.0,1.0,6.0
2022,50031,YB,Young Boys,Young Boys,Switzerland,Suiza,250089058,Vincent Sierro,30.0,1995-10-08,SUI,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2609227,SIERRO,8,5.0,3.0,1.0,1.0,5.0
2022,50051,RMA,Real Madrid,Real Madrid,Spain,España,250080570,Marco Asensio,29.0,1996-01-21,ESP,ESP,MALE,FORWARD,ATTACKING_MIDFIELDER,52692,M.ASENSIO,21,5.0,3.0,0.0,2.0,8.0
2022,50051,RMA,Real Madrid,Real Madrid,Spain,España,250024448,Dani Carvajal,33.0,1992-01-11,ESP,ESP,MALE,DEFENDER,FULL_BACK,50051,CARVAJAL,2,5.0,2.0,3.0,0.0,11.0
2022,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250017725,Saúl Ñíguez,31.0,1994-11-21,ESP,ESP,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52714,SAÚL,8,5.0,2.0,3.0,0.0,5.0
2022,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250066157,Andy Robertson,31.0,1994-03-11,SCO,,MALE,DEFENDER,UNKNOWN,7889,Robertson,26,5.0,2.0,2.0,1.0,10.0
2022,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250018116,Joël Matip,34.0,1991-08-08,CMR,GER,MALE,DEFENDER,UNKNOWN,7889,Matip,32,5.0,2.0,2.0,1.0,7.0
2022,2603790,RBL,Leipzig,Leipzig,Germany,Alemania,250121329,Nordi Mukiele,28.0,1997-11-01,FRA,,MALE,DEFENDER,FULL_BACK,53360,Mukiele,23,5.0,2.0,2.0,1.0,6.0
2022,52682,MUN,Man Utd,Man Utd,England,Inglaterra,250062176,Fred,32.0,1993-03-05,BRA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,52692,FRED,7,5.0,2.0,2.0,1.0,6.0
2022,52714,SEV,Sevilla,Sevilla,Spain,España,250096309,Jules Koundé,27.0,1998-11-12,FRA,,MALE,DEFENDER,CENTRE_BACK,50080,Kounde,23,5.0,2.0,2.0,1.0,5.0
2022,50058,MIL,Milan,Milan,Italy,Italia,250088039,Brahim Díaz,26.0,1999-08-03,MAR,,MALE,FORWARD,ATTACKING_MIDFIELDER,50051,BRAHIM,21,5.0,2.0,2.0,1.0,5.0
2022,64332,WOB,Wolfsburg,Wolfsburg,Germany,Alemania,250060817,Renato Steffen,34.0,1991-11-03,SUI,SUI,MALE,MIDFIELDER,WINGER,8538,Steffen,11,5.0,2.0,2.0,1.0,5.0
2022,70691,VIL,Villarreal,Villarreal,Spain,España,250144292,Boulaye Dia,29.0,1996-11-16,SEN,,MALE,FORWARD,,52973,Dia,19,5.0,2.0,1.0,2.0,8.0
2022,50030,SAL,Salzburg,Salzburg,Austria,Austria,101177,Andreas Ulmer,40.0,1985-10-30,AUT,,MALE,DEFENDER,FULL_BACK,50030,Ulmer,17,5.0,2.0,1.0,2.0,8.0
2022,70691,VIL,Villarreal,Villarreal,Spain,España,104033,Daniel Parejo,36.0,1989-04-16,ESP,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,70691,Parejo,10,5.0,1.0,4.0,0.0,12.0
2022,52919,MCI,Man City,Man City,England,Inglaterra,250027046,Aymeric Laporte,31.0,1994-05-27,ESP,,MALE,DEFENDER,CENTRE_BACK,50125,Laporte,14,5.0,1.0,4.0,0.0,9.0
2022,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250056566,Ruben Loftus-Cheek,29.0,1996-01-23,ENG,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50058,LOFTUS-CHEEK,8,5.0,1.0,3.0,1.0,8.0
2022,64332,WOB,Wolfsburg,Wolfsburg,Germany,Alemania,250024713,Maximilian Arnold,31.0,1994-05-27,GER,GER,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,64332,Arnold,27,5.0,1.0,3.0,1.0,6.0
2022,50138,INT,Inter,Inter,Italy,Italia,250022829,Hakan Çalhanoğlu,31.0,1994-02-08,TUR,GER,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50138,Çalhanoğlu,20,5.0,1.0,3.0,1.0,6.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250103758,Erling Haaland,25.0,2000-07-21,NOR,NOR,MALE,FORWARD,UNKNOWN,52919,Haaland,9,41.0,26.0,9.0,6.0,11.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250121533,Vinícius Júnior,25.0,2000-07-12,BRA,,MALE,FORWARD,UNKNOWN,50051,VINI JR.,7,39.0,19.0,11.0,9.0,12.0
2023,50136,NAP,Napoli,Napoli,Italy,Italia,250101808,Khvicha Kvaratskhelia,24.0,2001-02-12,GEO,GEO,MALE,FORWARD,UNKNOWN,52747,KVARATSKHELIA,7,38.0,14.0,13.0,11.0,9.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,93321,Karim Benzema,37.0,1987-12-19,FRA,FRA,MALE,FORWARD,STRIKER,2607202,Benzema,9,35.0,18.0,7.0,10.0,10.0
2023,50147,BEN,Benfica,Benfica,Portugal,Portugal,250063447,Rafa Silva,32.0,1993-05-17,POR,,MALE,MIDFIELDER,STRIKER,50157,Rafa,27,29.0,12.0,11.0,6.0,10.0
2023,50138,INT,Inter,Inter,Italy,Italia,250118281,Lautaro Martínez,28.0,1997-08-22,ARG,,MALE,FORWARD,STRIKER,50138,Lautaro,10,29.0,8.0,15.0,6.0,13.0
2023,52747,PSG,Paris,Paris,France,Francia,250076574,Kylian Mbappé,26.0,1998-12-20,FRA,FRA,MALE,FORWARD,STRIKER,50051,MBAPPÉ,10,27.0,16.0,8.0,3.0,8.0
2023,50058,MIL,Milan,Milan,Italy,Italia,250020851,Olivier Giroud,39.0,1986-09-30,FRA,FRA,MALE,FORWARD,STRIKER,75797,GIROUD,9,26.0,16.0,8.0,2.0,12.0
2023,50147,BEN,Benfica,Benfica,Portugal,Portugal,250116654,Gonçalo Ramos,24.0,2001-06-20,POR,POR,MALE,FORWARD,STRIKER,52747,G.RAMOS,9,25.0,12.0,11.0,2.0,10.0
2023,50064,POR,Porto,Porto,Portugal,Portugal,250097909,Mehdi Taremi,33.0,1992-07-18,IRN,,MALE,FORWARD,STRIKER,2610,Taremi,99,25.0,12.0,7.0,6.0,7.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250132829,Rodrygo,24.0,2001-01-09,BRA,BRA,MALE,FORWARD,WINGER,50051,RODRYGO,11,25.0,11.0,8.0,6.0,12.0
2023,50080,BAR,Barcelona,Barcelona,Spain,España,250002096,Robert Lewandowski,37.0,1988-08-21,POL,POL,MALE,FORWARD,STRIKER,50080,Lewandowski,9,25.0,11.0,6.0,8.0,5.0
2023,50051,RMA,Real Madrid,Real Madrid,Spain,España,250101284,Federico Valverde,27.0,1998-07-22,URU,,MALE,MIDFIELDER,UNKNOWN,50051,VALVERDE,8,24.0,8.0,10.0,6.0,11.0
2023,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250052469,Mohamed Salah,33.0,1992-06-15,EGY,EGY,MALE,FORWARD,WINGER,7889,M.Salah,11,23.0,13.0,5.0,5.0,8.0
2023,50138,INT,Inter,Inter,Italy,Italia,72048,Edin Džeko,39.0,1986-03-17,BIH,BIH,MALE,FORWARD,STRIKER,52817,Dzeko,9,23.0,11.0,9.0,3.0,13.0
2023,52914,CHE,Chelsea,Chelsea,England,Inglaterra,250087938,Kai Havertz,26.0,1999-06-11,GER,,MALE,MIDFIELDER,STRIKER,52280,Havertz,29,23.0,8.0,8.0,7.0,10.0
2023,52747,PSG,Paris,Paris,France,Francia,95803,Lionel Messi,38.0,1987-06-24,ARG,ARG,MALE,FORWARD,UNKNOWN,52747,Messi,30,23.0,8.0,5.0,10.0,7.0
2023,1652,TOT,Tottenham,Tottenham,England,Inglaterra,250016833,Harry Kane,32.0,1993-07-28,ENG,,MALE,FORWARD,STRIKER,50037,Kane,9,22.0,5.0,10.0,7.0,8.0
2023,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250144965,Darwin Núñez,26.0,1999-06-24,URU,,MALE,FORWARD,STRIKER,,Nunez Ribeiro,9,21.0,12.0,4.0,5.0,8.0
2023,50124,ATM,Atleti,Atleti,Spain,España,250019498,Antoine Griezmann,34.0,1991-03-21,FRA,FRA,MALE,FORWARD,STRIKER,50124,GRIEZMANN,7,21.0,11.0,8.0,2.0,6.0
2023,50037,BAY,Bayern München,Bayern München,Germany,Alemania,250070417,Joshua Kimmich,30.0,1995-02-08,GER,GER,MALE,MIDFIELDER,CENTRE_BACK,50037,Kimmich,6,21.0,10.0,6.0,5.0,9.0
2023,50138,INT,Inter,Inter,Italy,Italia,250066739,Nicolò Barella,28.0,1997-02-07,ITA,ITA,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50138,Barella,23,20.0,5.0,12.0,3.0,12.0
2023,59045,MHA,Maccabi Haifa,Maccabi Haifa,Israel,Israel,250002613,Tjaronn Chery,37.0,1988-06-04,SUR,,MALE,FORWARD,UNKNOWN,52330,Chery,10,20.0,5.0,8.0,7.0,6.0
2023,52919,MCI,Man City,Man City,England,Inglaterra,250005335,İlkay Gündoğan,35.0,1990-10-24,GER,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,50067,GÜNDOĞAN,20,19.0,8.0,5.0,6.0,13.0
