season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,distribution__passes_accuracy,distribution__passes_attempted,distribution__passes_completed,distribution__cross_accuracy,distribution__cross_attempted,distribution__cross_completed,distribution__free_kick,distribution__matches_appearance
2009,50040,BRM,Bremen,Bremen,Germany,Alemania,104538,Sebastian Prödl,38.0,1987-06-21,AUT,AUT,MALE,DEFENDER,CENTRE_BACK,51310,Prödl,15,,,,50.0,2.0,1.0,,4.0
2009,50139,JUV,Juventus,Juventus,Italy,Italia,98400,Paolo De Ceglie,39.0,1986-09-17,ITA,,MALE,DEFENDER,UNKNOWN,,DE CEGLIE,25,,,,50.0,2.0,1.0,,4.0
2009,88131,CLU,CFR Cluj,CFR Cluj,Romania,Rumanía,99769,Cristian Panin,47.0,1978-06-09,ROU,,MALE,,,,,4,,,,50.0,2.0,1.0,,4.0
2009,70691,VIL,Villarreal,Villarreal,Spain,España,65313,Javi Venta,49.0,1975-12-13,ESP,,MALE,DEFENDER,,2601127,Javi,17,,,,50.0,2.0,1.0,,3.0
2009,50138,INT,Inter,Inter,Italy,Italia,1907119,Davide Santon,34.0,1991-01-02,ITA,,MALE,DEFENDER,FULL_BACK,,SANTON,18,,,,50.0,2.0,1.0,,2.0
2009,50062,PSV,PSV,PSV,Netherlands,Holanda,46689,Jan Kromkamp,45.0,1980-08-17,NED,,MALE,DEFENDER,,,Kromkamp,19,,,,50.0,2.0,1.0,,2.0
2009,59856,BSL,Basel,Basel,Switzerland,Suiza,250002276,Eduardo Rubio,42.0,1983-11-07,CHI,,MALE,FORWARD,UNKNOWN,,Rubio ,17,,,,50.0,2.0,1.0,,2.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,55966,Owen Hargreaves,44.0,1981-01-20,ENG,,MALE,MIDFIELDER,,,Hargreaves,4,,,,50.0,2.0,1.0,,1.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,11369,Ryan Giggs,51.0,1973-11-29,WAL,WAL,MALE,,UNKNOWN,,,11,,,,44.45,9.0,4.0,,11.0
2009,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,106615,Leandro Romagnoli,44.0,1981-03-17,ARG,,MALE,MIDFIELDER,,,Atilio Romagnoli,30,,,,42.86,7.0,3.0,,5.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,51553,Ashley Cole,44.0,1980-12-20,ENG,,MALE,DEFENDER,UNKNOWN,52917,A. Cole,3,,,,40.0,10.0,4.0,,8.0
2009,50080,BAR,Barcelona,Barcelona,Spain,España,35018,Xavi Hernández,45.0,1980-01-25,ESP,ESP,MALE,,UNKNOWN,,,6,,,,40.0,5.0,2.0,,12.0
2009,50080,BAR,Barcelona,Barcelona,Spain,España,42872,Carles Puyol,47.0,1978-04-13,ESP,ESP,MALE,DEFENDER,UNKNOWN,,Puyol,5,,,,40.0,5.0,2.0,,9.0
2009,50037,BAY,Bayern München,Bayern München,Germany,Alemania,67496,Bastian Schweinsteiger,41.0,1984-08-01,GER,GER,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2607180,SCHWEINSTEIGER,31,,,,40.0,5.0,2.0,,9.0
2009,70691,VIL,Villarreal,Villarreal,Spain,España,44862,Joan Capdevila,47.0,1978-02-03,ESP,ESP,MALE,DEFENDER,FULL_BACK,62180,CAPDEVILA,19,,,,40.0,5.0,2.0,,8.0
2009,52826,ZEN,Zenit,Zenit,Russia,Rusia,61148,Danny,42.0,1983-08-07,POR,VEN,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,53013,Danny,7,,,,40.0,5.0,2.0,,6.0
2009,52826,ZEN,Zenit,Zenit,Russia,Rusia,34629,Anatoliy Tymoshchuk,46.0,1979-03-30,UKR,,MALE,,DEFENSIVE_MIDFIELDER,79970,,44,,,,40.0,5.0,2.0,,6.0
2009,52826,ZEN,Zenit,Zenit,Russia,Rusia,56090,Konstantin Zyryanov,48.0,1977-10-05,RUS,RUS,MALE,,UNKNOWN,,,18,,,,40.0,5.0,2.0,,6.0
2009,50051,RMA,Real Madrid,Real Madrid,Spain,España,103201,Royston Drenthe,38.0,1987-04-08,NED,,MALE,DEFENDER,UNKNOWN,2605141,Drenthe,15,,,,40.0,5.0,2.0,,5.0
2009,50138,INT,Inter,Inter,Italy,Italia,72753,Mancini,45.0,1980-08-01,BRA,,MALE,MIDFIELDER,UNKNOWN,,Mancini,30,,,,40.0,5.0,2.0,,4.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,48745,Wayne Bridge,45.0,1980-08-05,ENG,,MALE,DEFENDER,,93338,Bridge,3,,,,40.0,5.0,2.0,,4.0
2009,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,250002678,Juan Manuel Vargas,42.0,1983-10-05,PER,,MALE,DEFENDER,UNKNOWN,,Vargas,6,,,,37.5,8.0,3.0,,5.0
2009,50139,JUV,Juventus,Juventus,Italy,Italia,57489,Marco Marchionni,45.0,1980-07-22,ITA,,MALE,MIDFIELDER,,2603905,Marchionni,32,,,,37.5,8.0,3.0,,5.0
2009,50138,INT,Inter,Inter,Italy,Italia,53749,Ricardo Quaresma,42.0,1983-09-26,POR,POR,MALE,MIDFIELDER,WINGER,,QUARESMA,7,,,,36.37,11.0,4.0,,6.0
2009,50064,POR,Porto,Porto,Portugal,Portugal,250003441,Aly Cissokho,38.0,1987-09-15,FRA,FRA,MALE,DEFENDER,FULL_BACK,2603051,A. Cissokho,22,,,,36.37,11.0,4.0,,4.0
2009,50037,BAY,Bayern München,Bayern München,Germany,Alemania,95665,Franck Ribéry,42.0,1983-04-07,FRA,FRA,MALE,MIDFIELDER,WINGER,69364,Ribery,7,,,,35.72,14.0,5.0,,8.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,72795,Bacary Sagna,42.0,1983-02-14,FRA,FRA,MALE,DEFENDER,FULL_BACK,,Sagna,3,,,,33.34,18.0,6.0,,7.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,62975,Gaël Clichy,40.0,1985-07-26,FRA,FRA,MALE,DEFENDER,FULL_BACK,,Clichy,3,,,,33.34,12.0,4.0,,8.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,27578,Nicolas Anelka,46.0,1979-03-14,FRA,FRA,MALE,FORWARD,UNKNOWN,,Anelka,18,,,,33.34,9.0,3.0,,12.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,53130,Robin van Persie,42.0,1983-08-06,NED,NED,MALE,,STRIKER,,,32,,,,33.34,9.0,3.0,,8.0
2009,7889,LIV,Liverpool,Liverpool,England,Inglaterra,31484,Steven Gerrard,45.0,1980-05-30,ENG,,MALE,,,,,8,,,,33.34,9.0,3.0,,8.0
2009,50064,POR,Porto,Porto,Portugal,Portugal,250003326,Tomás Costa,40.0,1985-01-30,ARG,,MALE,MIDFIELDER,UNKNOWN,,Costa,11,,,,33.34,6.0,2.0,,9.0
2009,70691,VIL,Villarreal,Villarreal,Spain,España,72644,Santi Cazorla,40.0,1984-12-13,ESP,ESP,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,,S. Cazorla,19,,,,33.34,6.0,2.0,,8.0
2009,52707,SHK,Shakhtar,Shakhtar,Ukraine,Ucrania,48893,Darijo Srna,43.0,1982-05-01,CRO,CRO,MALE,,FULL_BACK,,,33,,,,33.34,6.0,2.0,,6.0
2009,7889,LIV,Liverpool,Liverpool,England,Inglaterra,104264,Javier Mascherano,41.0,1984-06-08,ARG,,MALE,DEFENDER,UNKNOWN,,Mascherano,14,,,,33.34,3.0,1.0,,8.0
2009,5312,LYO,Lyon,Lyon,France,Francia,61534,Pernambucano Juninho,50.0,1975-01-30,BRA,,MALE,MIDFIELDER,,,Juninho,8,,,,33.34,3.0,1.0,,7.0
2009,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,55275,Mikael Nilsson,47.0,1978-06-24,SWE,SWE,MALE,MIDFIELDER,UNKNOWN,,Nilsson,8,,,,33.34,3.0,1.0,,6.0
2009,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,64235,Nikos Spyropoulos,42.0,1983-10-10,GRE,GRE,MALE,DEFENDER,UNKNOWN,,SPYROPOULOS,21,,,,33.34,3.0,1.0,,6.0
2009,50127,BOR,Bordeaux,Bordeaux,France,Francia,72772,Marouane Chamakh,41.0,1984-01-10,MAR,,MALE,FORWARD,,50095,Chamakh,29,,,,33.34,3.0,1.0,,6.0
2009,52692,FEN,Fenerbahçe,Fenerbahçe,Türkiye,Turquía,66674,Uğur Boral,43.0,1982-04-14,TUR,TUR,MALE,MIDFIELDER,UNKNOWN,,U.Boral,25,,,,33.34,3.0,1.0,,6.0
2009,50051,RMA,Real Madrid,Real Madrid,Spain,España,57132,Wesley Sneijder,41.0,1984-06-09,NED,NED,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,52355,Sneijder,10,,,,33.34,3.0,1.0,,4.0
2009,50062,PSV,PSV,PSV,Netherlands,Holanda,1905349,Nordin Amrabat,38.0,1987-03-31,MAR,,MALE,FORWARD,UNKNOWN,2600537,N.Amrabat,5,,,,33.34,3.0,1.0,,3.0
2009,50051,RMA,Real Madrid,Real Madrid,Spain,España,93649,Sergio Ramos,39.0,1986-03-30,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,52714,Sergio Ramos,4,,,,31.25,16.0,5.0,,8.0
2009,50037,BAY,Bayern München,Bayern München,Germany,Alemania,63033,Philipp Lahm,42.0,1983-11-11,GER,GER,MALE,DEFENDER,UNKNOWN,50037,Lahm,21,,,,28.58,7.0,2.0,,8.0
2009,50139,JUV,Juventus,Juventus,Italy,Italia,250002685,Cristian Molinaro,42.0,1983-07-30,ITA,,MALE,DEFENDER,UNKNOWN,2601010,Molinaro,3,,,,28.58,7.0,2.0,,7.0
2009,7889,LIV,Liverpool,Liverpool,England,Inglaterra,58786,Fábio Aurélio,46.0,1979-09-24,BRA,,MALE,DEFENDER,,,F. Aurelio,6,,,,28.58,7.0,2.0,,7.0
2009,50051,RMA,Real Madrid,Real Madrid,Spain,España,47516,Rafael van der Vaart,42.0,1983-02-11,NED,NED,MALE,MIDFIELDER,UNKNOWN,,Van Der Vaart,8,,,,28.58,7.0,2.0,,7.0
2009,70691,VIL,Villarreal,Villarreal,Spain,España,63460,Ángel López,44.0,1981-03-10,ESP,,MALE,DEFENDER,UNKNOWN,64251,Ángel,6,,,,27.78,18.0,5.0,,8.0
2009,50064,POR,Porto,Porto,Portugal,Portugal,106460,Cristian Rodríguez,40.0,1985-09-30,URU,,MALE,FORWARD,UNKNOWN,54262,C. RODRÍGUEZ,21,,,,27.28,11.0,3.0,,10.0
2009,50138,INT,Inter,Inter,Italy,Italia,95291,Maicon,44.0,1981-07-26,BRA,BRA,MALE,DEFENDER,,,Maicon,13,,,,27.28,11.0,3.0,,8.0
2009,50080,BAR,Barcelona,Barcelona,Spain,España,95724,Dani Alves,42.0,1983-05-06,BRA,BRA,MALE,DEFENDER,UNKNOWN,,DANI ALVES,13,,,,26.93,26.0,7.0,,10.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,48669,José Bosingwa,43.0,1982-08-24,POR,CGO,MALE,DEFENDER,FULL_BACK,,Bosingwa,3,,,,26.93,26.0,7.0,,10.0
2009,50080,BAR,Barcelona,Barcelona,Spain,España,58031,Andrés Iniesta,41.0,1984-05-11,ESP,ESP,MALE,FORWARD,ATTACKING_MIDFIELDER,,A. Iniesta,8,,,,25.0,12.0,3.0,,9.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,43465,John O'Shea,44.0,1981-04-30,IRL,IRL,MALE,DEFENDER,CENTRE_BACK,93338,O'Shea,22,,,,25.0,8.0,2.0,,12.0
2009,50138,INT,Inter,Inter,Italy,Italia,59217,Zlatan Ibrahimović,44.0,1981-10-03,SWE,SWE,MALE,FORWARD,STRIKER,,IBRAHIMOVIĆ,11,,,,25.0,8.0,2.0,,8.0
2009,50050,CEL,Celtic,Celtic,Scotland,Escocia,48743,Lee Naylor,45.0,1980-03-19,ENG,,MALE,DEFENDER,,,Naylor,3,,,,25.0,8.0,2.0,,3.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,31609,Frank Lampard,47.0,1978-06-20,,,MALE,,,2607186,,18,,,,25.0,4.0,1.0,,11.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,68468,Patrice Evra,44.0,1981-05-15,FRA,SEN,MALE,DEFENDER,FULL_BACK,,Evra,21,,,,25.0,4.0,1.0,,11.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,92996,Nicklas Bendtner,37.0,1988-01-16,DEN,DEN,MALE,FORWARD,STRIKER,52709,Bendtner,32,,,,25.0,4.0,1.0,,10.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,74939,Carlos Tévez,41.0,1984-02-05,ARG,,MALE,FORWARD,,75065,Tevez,10,,,,25.0,4.0,1.0,,9.0
2009,50084,PAN,Panathinaikos,Panathinaikos,Greece,Grecia,43513,Dimitris Salpingidis,44.0,1981-08-18,GRE,GRE,MALE,FORWARD,UNKNOWN,,Salpi,14,,,,25.0,4.0,1.0,,8.0
2009,50051,RMA,Real Madrid,Real Madrid,Spain,España,60395,Gabriel Heinze,47.0,1978-04-19,ARG,,MALE,DEFENDER,,,Heinze,5,,,,25.0,4.0,1.0,,7.0
2009,50051,RMA,Real Madrid,Real Madrid,Spain,España,1900739,Gonzalo Higuaín,37.0,1987-12-10,ARG,,MALE,FORWARD,STRIKER,,Higuain,21,,,,25.0,4.0,1.0,,7.0
2009,50124,ATM,Atleti,Atleti,Spain,España,31345,Simão,46.0,1979-10-31,POR,POR,MALE,MIDFIELDER,UNKNOWN,54189,Simao,20,,,,25.0,4.0,1.0,,6.0
2009,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,27456,Adrian Mutu,46.0,1979-01-08,ROU,ROU,MALE,,STRIKER,,,10,,,,25.0,4.0,1.0,,6.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,32213,Mikaël Silvestre,48.0,1977-08-09,FRA,FRA,MALE,DEFENDER,,,Silvestre,16,,,,25.0,4.0,1.0,,6.0
2009,52692,FEN,Fenerbahçe,Fenerbahçe,Türkiye,Turquía,17387,Roberto Carlos,62.0,1963-04-10,BRA,BRA,MALE,,UNKNOWN,,,3,,,,25.0,4.0,1.0,,6.0
2009,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,24296,Luciano Zauri,47.0,1978-01-20,ITA,,MALE,,UNKNOWN,2604874,,78,,,,25.0,4.0,1.0,,6.0
2009,7889,LIV,Liverpool,Liverpool,England,Inglaterra,31544,Robbie Keane,45.0,1980-07-08,IRL,IRL,MALE,,STRIKER,2602509,,10,,,,25.0,4.0,1.0,,5.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,103769,Aaron Ramsey,34.0,1990-12-26,WAL,WAL,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,2614167,Ramsey,16,,,,25.0,4.0,1.0,,5.0
2009,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,1860877,Leandro Grimi,40.0,1985-02-09,ARG,,MALE,DEFENDER,UNKNOWN,,Grimi,5,,,,25.0,4.0,1.0,,4.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,93279,Theo Walcott,36.0,1989-03-16,ENG,ENG,MALE,FORWARD,WINGER,52923,Walcott,14,,,,23.08,13.0,3.0,,8.0
2009,52826,ZEN,Zenit,Zenit,Russia,Rusia,63541,Radek Šírl,44.0,1981-03-20,CZE,,MALE,DEFENDER,UNKNOWN,,Šírl,6,,,,23.08,13.0,3.0,,6.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,101336,Nani,39.0,1986-11-17,POR,CPV,MALE,FORWARD,WINGER,2604478,NANI,30,,,,22.73,22.0,5.0,,7.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,56384,Darren Fletcher,41.0,1984-02-01,SCO,,MALE,,UNKNOWN,53356,,24,,,,22.23,9.0,2.0,,8.0
2009,50080,BAR,Barcelona,Barcelona,Spain,España,51551,Sylvinho,51.0,1974-04-12,ESP,BRA,MALE,DEFENDER,,,Sylvinho,16,,,,22.23,9.0,2.0,,7.0
2009,50064,POR,Porto,Porto,Portugal,Portugal,101716,Mariano González,44.0,1981-05-05,ARG,,MALE,MIDFIELDER,UNKNOWN,,Mariano González,11,,,,22.23,9.0,2.0,,7.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,93324,Samir Nasri,39.0,1986-06-26,FRA,FRA,MALE,MIDFIELDER,ATTACKING_MIDFIELDER,50074,Nasri,10,,,,21.06,19.0,4.0,,9.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63891,Wayne Rooney,40.0,1985-10-24,ENG,ENG,MALE,FORWARD,STRIKER,52917,Rooney,10,,,,20.0,25.0,5.0,,13.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,69271,John Obi Mikel,38.0,1987-04-22,NGA,,MALE,MIDFIELDER,DEFENSIVE_MIDFIELDER,53356,MIKEL,12,,,,20.0,5.0,1.0,,9.0
2009,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,66737,Derlei,50.0,1975-07-14,BRA,,MALE,FORWARD,,,Fernandes Silva,11,,,,20.0,5.0,1.0,,8.0
2009,88131,CLU,CFR Cluj,CFR Cluj,Romania,Rumanía,1905047,Juan Culio,42.0,1983-08-30,ITA,,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,Culio,19,,,,20.0,5.0,1.0,,6.0
2009,59856,BSL,Basel,Basel,Switzerland,Suiza,45096,Reto Zanni,45.0,1980-02-09,SUI,,MALE,DEFENDER,,,Zanni,8,,,,20.0,5.0,1.0,,5.0
2009,50138,INT,Inter,Inter,Italy,Italia,29272,Dejan Stanković,47.0,1978-09-11,SRB,SRB,MALE,,UNKNOWN,,,5,,,,20.0,5.0,1.0,,5.0
2009,50080,BAR,Barcelona,Barcelona,Spain,España,56293,Éric Abidal,46.0,1979-09-11,FRA,FRA,MALE,DEFENDER,FULL_BACK,,Abidal,22,,,,20.0,5.0,1.0,,3.0
2009,7889,LIV,Liverpool,Liverpool,England,Inglaterra,47551,Dirk Kuyt,45.0,1980-07-22,NED,NED,MALE,MIDFIELDER,WINGER,,Kuyt,7,,,,18.19,11.0,2.0,,9.0
2009,50065,FCSB,FCSB,FCSB,Romania,Rumanía,74186,Bănel Nicoliţă,40.0,1985-01-07,ROU,ROU,MALE,MIDFIELDER,UNKNOWN,,Nicolita,25,,,,18.19,11.0,2.0,,5.0
2009,50124,ATM,Atleti,Atleti,Spain,España,55908,Giourkas Seitaridis,44.0,1981-06-04,GRE,GRE,MALE,DEFENDER,FULL_BACK,,SEITARIDIS,16,,,,16.67,12.0,2.0,,4.0
2009,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250000128,Andrea Dossena,44.0,1981-09-11,ITA,,MALE,MIDFIELDER,FULL_BACK,,Dossena,8,,,,16.67,6.0,1.0,,6.0
2009,50037,BAY,Bayern München,Bayern München,Germany,Alemania,66327,Massimo Oddo,49.0,1976-06-14,ITA,,MALE,DEFENDER,UNKNOWN,52974,Oddo,17,,,,15.39,13.0,2.0,,7.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,46895,Florent Malouda,45.0,1980-06-13,FRA,GUY,MALE,MIDFIELDER,UNKNOWN,52309,Malouda,15,,,,14.29,7.0,1.0,,10.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,72739,Salomon Kalou,40.0,1985-08-05,CIV,,MALE,MIDFIELDER,WINGER,5451,Kalou,8,,,,14.29,7.0,1.0,,8.0
2009,50149,SPO,Sporting CP,Sporting CP,Portugal,Portugal,96030,Abel,46.0,1978-12-22,POR,,MALE,DEFENDER,,,Ferreira,78,,,,14.29,7.0,1.0,,7.0
2009,52826,ZEN,Zenit,Zenit,Russia,Rusia,57318,Aleksandr Anyukov,43.0,1982-09-28,RUS,RUS,MALE,,FULL_BACK,58954,,2,,,,14.29,7.0,1.0,,6.0
2009,50050,CEL,Celtic,Celtic,Scotland,Escocia,59388,Mark Wilson,41.0,1984-06-05,SCO,,MALE,DEFENDER,,,M. Wilson,12,,,,14.29,7.0,1.0,,5.0
2009,59856,BSL,Basel,Basel,Switzerland,Suiza,93627,Carlitos,43.0,1982-09-06,POR,,MALE,MIDFIELDER,,52824,Carlitos,10,,,,14.29,7.0,1.0,,5.0
2009,52914,CHE,Chelsea,Chelsea,England,Inglaterra,51643,Deco,48.0,1977-08-27,POR,BRA,MALE,MIDFIELDER,UNKNOWN,,Deco,20,,,,14.29,7.0,1.0,,4.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,63706,Cristiano Ronaldo,40.0,1985-02-05,POR,POR,MALE,FORWARD,STRIKER,2612795,Ronaldo,7,,,,12.5,16.0,2.0,,12.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,70072,Cesc Fàbregas,38.0,1987-05-04,ESP,ESP,MALE,MIDFIELDER,CENTRAL_MIDFIELDER,,FÀBREGAS,4,,,,12.5,8.0,1.0,,9.0
2009,50124,ATM,Atleti,Atleti,Spain,España,69805,Antonio López,44.0,1981-09-13,ESP,,MALE,DEFENDER,,53044,A. López,3,,,,12.5,8.0,1.0,,6.0
2009,50037,BAY,Bayern München,Bayern München,Germany,Alemania,56589,Miroslav Klose,47.0,1978-06-09,GER,POL,MALE,FORWARD,STRIKER,,Klose,11,,,,11.12,9.0,1.0,,8.0
2009,50080,BAR,Barcelona,Barcelona,Spain,España,95803,Lionel Messi,38.0,1987-06-24,ARG,ARG,MALE,FORWARD,UNKNOWN,52747,Messi,30,,,,0.0,9.0,,,12.0
2009,52280,ARS,Arsenal,Arsenal,England,Inglaterra,1905136,Kieran Gibbs,36.0,1989-09-26,ENG,ENG,MALE,DEFENDER,FULL_BACK,53359,Gibbs,3,,,,0.0,9.0,,,4.0
2009,52692,FEN,Fenerbahçe,Fenerbahçe,Türkiye,Turquía,1905190,Gökhan Gönül,40.0,1985-01-04,TUR,,MALE,DEFENDER,FULL_BACK,2601435,GÖKHAN,77,,,,0.0,7.0,,,6.0
2009,50138,INT,Inter,Inter,Italy,Italia,250003335,Mario Balotelli,35.0,1990-08-12,ITA,,MALE,FORWARD,STRIKER,52972,Balotelli,9,,,,0.0,7.0,,,6.0
2009,52682,MUN,Man Utd,Man Utd,England,Inglaterra,64490,Park Ji-Sung,44.0,1981-02-25,KOR,,MALE,MIDFIELDER,UNKNOWN,,J.S. Park,33,,,,0.0,6.0,,,9.0
2010,50124,ATM,Atleti,Atleti,Spain,España,63683,Diego Forlán,46.0,1979-05-19,URU,,MALE,FORWARD,,,Forlan,7,,,,100.0,3.0,3.0,,6.0
2010,52165,STD,Standard Liège,Standard Liège,Belgium,Bélgica,66072,Igor De Camargo,42.0,1983-05-12,BEL,,MALE,FORWARD,STRIKER,,DE CAMARGO,9,,,,100.0,3.0,3.0,,5.0
2010,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,106838,Bobô,40.0,1985-01-09,BRA,,MALE,FORWARD,UNKNOWN,,Bobô,13,,,,100.0,3.0,3.0,,5.0
2010,52817,FIO,Fiorentina,Fiorentina,Italy,Italia,101714,Mario Santana,43.0,1981-12-23,ARG,,MALE,MIDFIELDER,UNKNOWN,,Santana,19,,,,100.0,3.0,3.0,,5.0
2010,50051,RMA,Real Madrid,Real Madrid,Spain,España,28359,Guti,49.0,1976-10-31,ESP,,MALE,,UNKNOWN,,,14,,,,100.0,3.0,3.0,,3.0
2010,64332,WOB,Wolfsburg,Wolfsburg,Germany,Alemania,250003470,Josué,46.0,1979-07-19,BRA,,MALE,MIDFIELDER,UNKNOWN,,Anunciado de Oliveira,7,,,,100.0,2.0,2.0,,6.0
2010,7889,LIV,Liverpool,Liverpool,England,Inglaterra,104264,Javier Mascherano,41.0,1984-06-08,ARG,,MALE,DEFENDER,UNKNOWN,,Mascherano,14,,,,100.0,2.0,2.0,,5.0
2010,52280,ARS,Arsenal,Arsenal,England,Inglaterra,1900734,Fran Mérida,35.0,1990-03-04,ESP,,MALE,MIDFIELDER,UNKNOWN,2601732,Fran Mérida,17,,,,100.0,2.0,2.0,,1.0
2010,7889,LIV,Liverpool,Liverpool,England,Inglaterra,250002653,Martin Kelly,35.0,1990-04-27,ENG,,MALE,DEFENDER,UNKNOWN,2607955,Kelly,34,,,,100.0,2.0,2.0,,1.0
2010,50080,BAR,Barcelona,Barcelona,Spain,España,93148,Gerard Piqué,38.0,1987-02-02,ESP,ESP,MALE,DEFENDER,CENTRE_BACK,50080,Piqué,3,,,,100.0,1.0,1.0,,11.0
2010,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,49083,Vasili Berezutski,43.0,1982-06-20,RUS,RUS,MALE,,CENTRE_BACK,,,24,,,,100.0,1.0,1.0,,10.0
2010,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,102312,Tomáš Necid,36.0,1989-08-13,CZE,,MALE,FORWARD,STRIKER,59323,Necid,37,,,,100.0,1.0,1.0,,10.0
2010,5312,LYO,Lyon,Lyon,France,Francia,101676,Lisandro,42.0,1983-03-02,ARG,,MALE,FORWARD,UNKNOWN,,Lopez,9,,,,100.0,1.0,1.0,,10.0
2010,50127,BOR,Bordeaux,Bordeaux,France,Francia,95415,Michaël Ciani,41.0,1984-04-06,FRA,,MALE,DEFENDER,UNKNOWN,68499,Ciani,2,,,,100.0,1.0,1.0,,9.0
2010,52914,CHE,Chelsea,Chelsea,England,Inglaterra,45902,John Terry,44.0,1980-12-07,ENG,,MALE,DEFENDER,UNKNOWN,,Terry,26,,,,100.0,1.0,1.0,,8.0
2010,50058,MIL,Milan,Milan,Italy,Italia,27139,Massimo Ambrosini,48.0,1977-05-29,ITA,ITA,MALE,MIDFIELDER,UNKNOWN,,Ambrosini,21,,,,100.0,1.0,1.0,,8.0
2010,52682,MUN,Man Utd,Man Utd,England,Inglaterra,41382,Nemanja Vidić,44.0,1981-10-21,SRB,SRB,MALE,DEFENDER,,,Vidic,15,,,,100.0,1.0,1.0,,7.0
2010,50058,MIL,Milan,Milan,Italy,Italia,22763,Alessandro Nesta,49.0,1976-03-19,ITA,ITA,MALE,DEFENDER,,,Nesta,13,,,,100.0,1.0,1.0,,7.0
2010,52714,SEV,Sevilla,Sevilla,Spain,España,101672,Álvaro Negredo,40.0,1985-08-20,ESP,,MALE,FORWARD,STRIKER,52801,A.NEGREDO,9,,,,100.0,1.0,1.0,,7.0
2010,50157,BES,Beşiktaş,Beşiktaş,Türkiye,Turquía,30434,Matteo Ferrari,45.0,1979-12-05,ITA,,MALE,DEFENDER,,,Ferrari,27,,,,100.0,1.0,1.0,,6.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,57106,Artem Milevskiy,40.0,1985-01-12,UKR,,MALE,FORWARD,UNKNOWN,2610190,Milevskyi,10,,,,100.0,1.0,1.0,,6.0
2010,52165,STD,Standard Liège,Standard Liège,Belgium,Bélgica,61693,Mohamed Sarr,41.0,1983-12-23,SEN,,MALE,DEFENDER,UNKNOWN,,Sarr,23,,,,100.0,1.0,1.0,,6.0
2010,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,70180,Miloš Ninković,40.0,1984-12-25,SRB,,MALE,MIDFIELDER,UNKNOWN,2601670,Ninkovic,33,,,,100.0,1.0,1.0,,6.0
